time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz,tracked_trajectory_x,tracked_trajectory_y,tracked_trajectory_z,tracked_trajectory_vx,tracked_trajectory_vy,tracked_trajectory_vz
19,42163959.508877,58418.640708,0.000000,-4.259981,3074.663335,0.000000,42163960.531573,58618.644161,-0.000000,-4.158595,3074.663633,-0.000000,0.000000,0.000000,0.000000,0.004380,0.000009,0.000000,3.800000,200.000000,0.000000,0.200000,0.000000,0.000000
20,42163955.135671,61493.303883,0.000000,-4.484190,3074.663016,0.000000,42163956.261946,61693.307637,-0.000000,-4.378477,3074.663321,-0.000000,0.000000,0.000000,0.000000,0.004284,0.000008,0.000000,4.000000,200.000000,0.000000,0.200000,0.000000,0.000000
21,42163950.538255,64567.966731,0.000000,-4.708399,3074.662681,0.000000,42163951.772388,64767.970794,-0.000000,-4.598455,3074.662993,-0.000000,0.000000,0.000000,0.000000,0.004189,0.000008,-0.000000,4.200000,200.000000,0.000000,0.200000,0.000000,0.000000
22,42163945.716630,67642.629236,0.000000,-4.932609,3074.662329,0.000000,42163947.062804,67842.633614,-0.000000,-4.818528,3074.662648,-0.000000,0.000000,0.000000,0.000000,0.004094,0.000007,0.000000,4.400000,200.000000,0.000000,0.200000,0.000000,0.000000
23,42163940.670796,70717.291380,0.000000,-5.156818,3074.661962,0.000000,42163942.133100,70917.296081,-0.000000,-5.038694,3074.662286,-0.000000,0.000000,0.000000,0.000000,0.004001,0.000007,-0.000000,4.600000,200.000000,0.000000,0.200000,0.000000,0.000000
24,42163935.400752,73791.953149,0.000000,-5.381027,3074.661577,0.000000,42163936.983182,73991.958177,-0.000000,-5.258953,3074.661908,-0.000000,0.000000,0.000000,0.000000,0.003909,0.000007,0.000000,4.800000,200.000000,0.000000,0.200000,0.000000,0.000000
25,42163929.906499,76866.614526,0.000000,-5.605236,3074.661177,0.000000,42163931.612959,77066.619887,-0.000000,-5.479304,3074.661513,-0.000000,0.000000,0.000000,0.000000,0.003817,0.000006,0.000000,5.000000,200.000000,0.000000,0.200000,0.000000,0.000000
26,42163924.188037,79941.275494,0.000000,-5.829446,3074.660760,0.000000,42163926.022339,80141.281193,-0.000000,-5.699746,3074.661101,-0.000000,0.000000,0.000000,0.000000,0.003727,0.000006,0.000000,5.200000,200.000000,0.000000,0.200000,0.000000,0.000000
27,42163918.245366,83015.936036,0.000000,-6.053655,3074.660327,0.000000,42163920.211232,83215.942080,-0.000000,-5.920278,3074.660673,-0.000000,0.000000,0.000000,0.000000,0.003637,0.000006,-0.000000,5.400000,200.000000,0.000000,0.200000,0.000000,0.000000
28,42163912.078486,86090.596137,0.000000,-6.277864,3074.659877,0.000000,42163914.179547,86290.602530,-0.000000,-6.140899,3074.660229,-0.000000,0.000000,0.000000,0.000000,0.003549,0.000006,0.000000,5.600000,200.000000,0.000000,0.200000,0.000000,0.000000
29,42163905.687396,89165.255781,0.000000,-6.502073,3074.659411,0.000000,42163907.927198,89365.262528,-0.000000,-6.361608,3074.659768,-0.000000,0.000000,0.000000,0.000000,0.003461,0.000006,0.000000,5.800000,200.000000,0.000000,0.200000,0.000000,0.000000
30,42163899.072097,92239.914950,0.000000,-6.726282,3074.658929,0.000000,42163901.454095,92439.922056,-0.000000,-6.582404,3074.659291,-0.000000,0.000000,0.000000,0.000000,0.003375,0.000006,0.000000,6.000000,200.000000,0.000000,0.200000,0.000000,0.000000
31,42163892.232590,95314.573629,0.000000,-6.950491,3074.658431,0.000000,42163894.760154,95514.581099,-0.000000,-6.803285,3074.658797,-0.000000,0.000000,0.000000,0.000000,0.003289,0.000006,-0.000000,6.200000,200.000000,0.000000,0.200000,0.000000,0.000000
32,42163885.168873,98389.231801,0.000000,-7.174700,3074.657916,0.000000,42163887.845287,98589.239639,-0.000000,-7.024252,3074.658287,-0.000000,0.000000,0.000000,0.000000,0.003205,0.000006,0.000000,6.400000,200.000000,0.000000,0.200000,0.000000,0.000000
33,42163877.880948,101463.889450,0.000000,-7.398909,3074.657384,0.000000,42163880.709412,101663.897662,-0.000000,-7.245302,3074.657761,-0.000000,0.000000,0.000000,0.000000,0.003121,0.000006,0.000000,6.600000,200.000000,0.000000,0.200000,0.000000,0.000000
34,42163870.368813,104538.546559,0.000000,-7.623118,3074.656837,0.000000,42163873.352445,104738.555150,-0.000000,-7.466435,3074.657218,-0.000000,0.000000,0.000000,0.000000,0.003039,0.000006,0.000000,6.800000,200.000000,0.000000,0.200000,0.000000,0.000000
35,42163862.632470,107613.203112,0.000000,-7.847327,3074.656273,0.000000,42163865.774304,107813.212088,-0.000000,-7.687649,3074.656660,-0.000000,0.000000,0.000000,0.000000,0.002958,0.000006,-0.000000,7.000000,200.000000,0.000000,0.200000,0.000000,0.000000
36,42163854.671917,110687.859093,0.000000,-8.071536,3074.655692,0.000000,42163857.974907,110887.868458,-0.000000,-7.908945,3074.656085,-0.000000,0.000000,0.000000,0.000000,0.002878,0.000007,0.000000,7.200000,200.000000,0.000000,0.200000,0.000000,0.000000
37,42163846.487156,113762.514486,0.000000,-8.295744,3074.655096,0.000000,42163849.954175,113962.524246,-0.000000,-8.130319,3074.655493,-0.000000,0.000000,0.000000,0.000000,0.002798,0.000007,0.000000,7.400000,200.000000,0.000000,0.200000,0.000000,0.000000
38,42163838.078186,116837.169273,0.000000,-8.519953,3074.654483,0.000000,42163841.712028,117037.179434,-0.000000,-8.351772,3074.654886,-0.000000,0.000000,0.000000,0.000000,0.002721,0.000007,-0.000000,7.600000,200.000000,0.000000,0.200000,0.000000,0.000000
39,42163829.445008,119911.823440,0.000000,-8.744162,3074.653853,0.000000,42163833.248389,120111.834007,-0.000000,-8.573303,3074.654263,-0.000000,0.000000,0.000000,0.000000,0.002644,0.000007,0.000000,7.800000,200.000000,0.000000,0.200000,0.000000,0.000000
40,42163820.587621,122986.476968,0.000000,-8.968371,3074.653208,0.000000,42163824.563181,123186.487948,-0.000000,-8.794910,3074.653623,-0.000000,0.000000,0.000000,0.000000,0.002568,0.000007,0.000000,8.000000,200.000000,0.000000,0.200000,0.000000,0.000000
41,42163811.506025,126061.129843,0.000000,-9.192579,3074.652546,0.000000,42163815.656328,126261.141241,-0.000000,-9.016592,3074.652968,-0.000000,0.000000,0.000000,0.000000,0.002493,0.000008,-0.000000,8.200000,200.000000,0.000000,0.200000,0.000000,0.000000
42,42163802.200220,129135.782047,0.000000,-9.416788,3074.651867,0.000000,42163806.527756,129335.793871,-0.000000,-9.238348,3074.652296,-0.000000,0.000000,0.000000,0.000000,0.002419,0.000008,0.000000,8.400000,200.000000,0.000000,0.200000,0.000000,0.000000
43,42163792.670207,132210.433565,0.000000,-9.640996,3074.651172,0.000000,42163797.177390,132410.445822,-0.000000,-9.460177,3074.651609,-0.000000,0.000000,0.000000,0.000000,0.002347,0.000008,0.000000,8.600000,200.000000,0.000000,0.200000,0.000000,0.000000
