time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz
26,7997894.173939,183509.752067,0.000000,-161.917251,7056.829891,0.000000,7997694.193869,183512.164020,0.000000,-161.915748,7056.927070,0.000000,0.000000,0.000000,0.000000,0.000365,0.000343,0.000000
27,7997729.112329,190566.508896,0.000000,-168.143682,7056.684306,0.000000,7997529.133790,190569.018194,0.000000,-168.142125,7056.781815,0.000000,0.000000,0.000000,0.000000,0.000365,0.000343,0.000000
28,7997557.824354,197623.117365,0.000000,-174.369983,7056.533228,0.000000,7997357.847399,197625.724339,0.000000,-174.368371,7056.631066,0.000000,0.000000,0.000000,0.000000,0.000365,0.000342,0.000000
29,7997380.310147,204679.571982,0.000000,-180.596147,7056.376656,0.000000,7997180.334830,204682.276959,0.000000,-180.594482,7056.474821,0.000000,0.000000,0.000000,0.000000,0.000365,0.000341,0.000000
30,7997196.569846,211735.867252,0.000000,-186.822171,7056.214590,0.000000,7996996.596221,211738.670560,0.000000,-186.820453,7056.313082,0.000000,0.000000,0.000000,0.000000,0.000364,0.000341,0.000000
31,7997006.603593,218791.997682,0.000000,-193.048050,7056.047031,0.000000,7996806.631714,218794.899647,0.000000,-193.046279,7056.145849,0.000000,0.000000,0.000000,0.000000,0.000364,0.000340,0.000000
32,7996810.411537,225847.957779,0.000000,-199.273779,7055.873978,0.000000,7996610.441456,225850.958727,0.000000,-199.271954,7055.973121,0.000000,0.000000,0.000000,0.000000,0.000364,0.000340,0.000000
33,7996607.993831,232903.742049,0.000000,-205.499352,7055.695433,0.000000,7996408.025601,232906.842304,0.000000,-205.497475,7055.794900,0.000000,0.000000,0.000000,0.000000,0.000363,0.000339,0.000000
34,7996399.350631,239959.345000,0.000000,-211.724766,7055.511394,0.000000,7996199.384306,239962.544885,0.000000,-211.722836,7055.611184,0.000000,0.000000,0.000000,0.000000,0.000363,0.000339,0.000000
35,7996184.482100,247014.761139,0.000000,-217.950015,7055.321863,0.000000,7995984.517732,247018.060976,0.000000,-217.948032,7055.421974,0.000000,0.000000,0.000000,0.000000,0.000363,0.000338,0.000000
36,7995963.388406,254069.984973,0.000000,-224.175094,7055.126839,0.000000,7995763.426046,254073.385083,0.000000,-224.173060,7055.227271,0.000000,0.000000,0.000000,0.000000,0.000363,0.000338,0.000000
37,7995736.069721,261125.011008,0.000000,-230.399999,7054.926322,0.000000,7995536.109421,261128.511712,0.000000,-230.397912,7055.027074,0.000000,0.000000,0.000000,0.000000,0.000362,0.000337,0.000000
38,7995502.526220,268179.833754,0.000000,-236.624724,7054.720314,0.000000,7995302.568033,268183.435371,0.000000,-236.622586,7054.821384,0.000000,0.000000,0.000000,0.000000,0.000362,0.000337,0.000000
39,7995262.758087,275234.447717,0.000000,-242.849266,7054.508812,0.000000,7995062.802064,275238.150564,0.000000,-242.847076,7054.610200,0.000000,0.000000,0.000000,0.000000,0.000362,0.000336,0.000000
40,7995016.765508,282288.847406,0.000000,-249.073618,7054.291819,0.000000,7994816.811700,282292.651801,0.000000,-249.071378,7054.393524,0.000000,0.000000,0.000000,0.000000,0.000361,0.000335,0.000000
41,7994764.548673,289343.027327,0.000000,-255.297777,7054.069334,0.000000,7994564.597131,289346.933586,0.000000,-255.295485,7054.171354,0.000000,0.000000,0.000000,0.000000,0.000361,0.000335,0.000000
42,7994506.107780,296396.981991,0.000000,-261.521736,7053.841357,0.000000,7994306.158555,296400.990428,0.000000,-261.519395,7053.943692,0.000000,0.000000,0.000000,0.000000,0.000361,0.000334,0.000000
43,7994241.443030,303450.705904,0.000000,-267.745493,7053.607889,0.000000,7994041.496172,303454.816835,0.000000,-267.743100,7053.710537,0.000000,0.000000,0.000000,0.000000,0.000361,0.000334,0.000000
44,7993970.554628,310504.193576,0.000000,-273.969041,7053.368929,0.000000,7993770.610187,310508.407312,0.000000,-273.966598,7053.471889,0.000000,0.000000,0.000000,0.000000,0.000360,0.000333,0.000000
45,7993693.442785,317557.439515,0.000000,-280.192375,7053.124478,0.000000,7993493.500812,317561.756369,0.000000,-280.189883,7053.227750,0.000000,0.000000,0.000000,0.000000,0.000360,0.000333,0.000000
46,7993410.107718,324610.438231,0.000000,-286.415492,7052.874537,0.000000,7993210.168262,324614.858513,0.000000,-286.412950,7052.978119,0.000000,0.000000,0.000000,0.000000,0.000360,0.000332,0.000000
47,7993120.549646,331663.184231,0.000000,-292.638386,7052.619104,0.000000,7992920.612757,331667.708251,0.000000,-292.635794,7052.722995,0.000000,0.000000,0.000000,0.000000,0.000359,0.000332,0.000000
48,7992824.768794,338715.672027,0.000000,-298.861052,7052.358181,0.000000,7992624.834522,338720.300094,0.000000,-298.858411,7052.462380,0.000000,0.000000,0.000000,0.000000,0.000359,0.000331,0.000000
49,7992522.765394,345767.896126,0.000000,-305.083485,7052.091767,0.000000,7992322.833787,345772.628548,0.000000,-305.080796,7052.196274,0.000000,0.000000,0.000000,0.000000,0.000359,0.000331,0.000000
50,7992214.539680,352819.851039,0.000000,-311.305681,7051.819863,0.000000,7992014.610787,352824.688123,0.000000,-311.302943,7051.924676,0.000000,0.000000,0.000000,0.000000,0.000359,0.000330,0.000000
51,7991900.091892,359871.531276,0.000000,-317.527635,7051.542470,0.000000,7991700.165762,359876.473327,0.000000,-317.524848,7051.647588,0.000000,0.000000,0.000000,0.000000,0.000358,0.000330,0.000000
52,7991579.422274,366922.931347,0.000000,-323.749341,7051.259586,0.000000,7991379.498956,366927.978670,0.000000,-323.746506,7051.365009,0.000000,0.000000,0.000000,0.000000,0.000358,0.000329,0.000000
53,7991252.531077,373974.045763,0.000000,-329.970796,7050.971213,0.000000,7991052.610618,373979.198661,0.000000,-329.967913,7051.076939,0.000000,0.000000,0.000000,0.000000,0.000358,0.000328,0.000000
54,7990919.418555,381024.869033,0.000000,-336.191994,7050.677351,0.000000,7990719.501003,381030.127809,0.000000,-336.189063,7050.783379,0.000000,0.000000,0.000000,0.000000,0.000357,0.000328,0.000000
55,7990580.084966,388075.395669,0.000000,-342.412930,7050.378000,0.000000,7990380.170370,388080.760625,0.000000,-342.409951,7050.484328,0.000000,0.000000,0.000000,0.000000,0.000357,0.000327,0.000000
56,7990234.530576,395125.620181,0.000000,-348.633599,7050.073159,0.000000,7990034.618982,395131.091618,0.000000,-348.630573,7050.179788,0.000000,0.000000,0.000000,0.000000,0.000357,0.000327,0.000000
57,7989882.755652,402175.537082,0.000000,-354.853998,7049.762830,0.000000,7989682.847109,402181.115298,0.000000,-354.850924,7049.869758,0.000000,0.000000,0.000000,0.000000,0.000357,0.000326,0.000000
58,7989524.760470,409225.140882,0.000000,-361.074120,7049.447013,0.000000,7989324.855023,409230.826177,0.000000,-361.070999,7049.554239,0.000000,0.000000,0.000000,0.000000,0.000356,0.000326,0.000000
59,7989160.545306,416274.426093,0.000000,-367.293961,7049.125708,0.000000,7988960.643004,416280.218764,0.000000,-367.290794,7049.233231,0.000000,0.000000,0.000000,0.000000,0.000356,0.000325,0.000000
60,7988790.110446,423323.387228,0.000000,-373.513516,7048.798915,0.000000,7988590.211335,423329.287572,0.000000,-373.510302,7048.906734,0.000000,0.000000,0.000000,0.000000,0.000356,0.000325,0.000000
61,7988413.456177,430372.018798,0.000000,-379.732781,7048.466634,0.000000,7988213.560303,430378.027110,0.000000,-379.729521,7048.574748,0.000000,0.000000,0.000000,0.000000,0.000355,0.000324,0.000000
62,7988030.582792,437420.315316,0.000000,-385.951749,7048.128866,0.000000,7987830.690201,437426.431891,0.000000,-385.948443,7048.237274,0.000000,0.000000,0.000000,0.000000,0.000355,0.000324,0.000000
63,7987641.490590,444468.271296,0.000000,-392.170418,7047.785611,0.000000,7987441.601328,444474.496426,0.000000,-392.167066,7047.894311,0.000000,0.000000,0.000000,0.000000,0.000355,0.000323,0.000000
64,7987246.179873,451515.881249,0.000000,-398.388781,7047.436869,0.000000,7987046.293986,451522.215227,0.000000,-398.385384,7047.545861,0.000000,0.000000,0.000000,0.000000,0.000354,0.000323,0.000000
65,7986844.650949,458563.139689,0.000000,-404.606834,7047.082640,0.000000,7986644.768483,458569.582807,0.000000,-404.603391,7047.191923,0.000000,0.000000,0.000000,0.000000,0.000354,0.000322,0.000000
66,7986436.904130,465610.041130,0.000000,-410.824573,7046.722925,0.000000,7986237.025130,465616.593678,0.000000,-410.821084,7046.832498,0.000000,0.000000,0.000000,0.000000,0.000354,0.000321,0.000000
67,7986022.939734,472656.580086,0.000000,-417.041991,7046.357724,0.000000,7985823.064245,472663.242353,0.000000,-417.038458,7046.467586,0.000000,0.000000,0.000000,0.000000,0.000354,0.000321,0.000000
68,7985602.758084,479702.751070,0.000000,-423.259085,7045.987038,0.000000,7985402.886150,479709.523345,0.000000,-423.255507,7046.097188,0.000000,0.000000,0.000000,0.000000,0.000353,0.000320,0.000000
69,7985176.359505,486748.548598,0.000000,-429.475850,7045.610865,0.000000,7984976.491172,486755.431168,0.000000,-429.472227,7045.721302,0.000000,0.000000,0.000000,0.000000,0.000353,0.000320,0.000000
70,7984743.744330,493793.967184,0.000000,-435.692280,7045.229208,0.000000,7984543.879642,493800.960335,0.000000,-435.688613,7045.339931,0.000000,0.000000,0.000000,0.000000,0.000353,0.000319,0.000000
71,7984304.912896,500839.001342,0.000000,-441.908371,7044.842066,0.000000,7984105.051897,500846.105360,0.000000,-441.904660,7044.953074,0.000000,0.000000,0.000000,0.000000,0.000352,0.000319,0.000000
72,7983859.865544,507883.645589,0.000000,-448.124118,7044.449440,0.000000,7983660.008279,507890.860758,0.000000,-448.120363,7044.560731,0.000000,0.000000,0.000000,0.000000,0.000352,0.000318,0.000000
