time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz,tracked_trajectory_x,tracked_trajectory_y,tracked_trajectory_z,tracked_trajectory_vx,tracked_trajectory_vy,tracked_trajectory_vz
19,9999280.156141,119953.264951,0.000000,-75.732272,6313.027152,0.000000,9999281.125897,120153.284851,0.000000,-75.638928,6313.028833,0.000000,0.000000,0.000000,0.000000,0.003608,0.000120,-0.000000,3.800000,200.000000,0.000000,0.200000,0.000000,0.000000
20,9999202.411087,126266.267537,0.000000,-79.717975,6312.978093,0.000000,9999203.475986,126466.289139,0.000000,-79.621086,6312.979813,0.000000,0.000000,0.000000,0.000000,0.003485,0.000119,-0.000000,4.000000,200.000000,0.000000,0.200000,0.000000,0.000000
21,9999120.680346,132579.219795,0.000000,-83.703646,6312.926518,0.000000,9999121.843872,132779.243135,0.000000,-83.603335,6312.928276,0.000000,0.000000,0.000000,0.000000,0.003364,0.000117,-0.000000,4.200000,200.000000,0.000000,0.200000,0.000000,0.000000
22,9999034.963950,138892.119205,0.000000,-87.689283,6312.872426,0.000000,9999036.229465,139092.144323,0.000000,-87.585670,6312.874221,0.000000,0.000000,0.000000,0.000000,0.003245,0.000116,-0.000000,4.400000,200.000000,0.000000,0.200000,0.000000,0.000000
23,9998945.261934,145204.963254,0.000000,-91.674886,6312.815818,0.000000,9998946.632681,145404.990185,0.000000,-91.568087,6312.817650,0.000000,0.000000,0.000000,0.000000,0.003128,0.000116,-0.000000,4.600000,200.000000,0.000000,0.200000,0.000000,0.000000
24,9998851.574334,151517.749424,0.000000,-95.660452,6312.756693,0.000000,9998853.053439,151717.778205,0.000000,-95.550584,6312.758561,0.000000,0.000000,0.000000,0.000000,0.003013,0.000116,-0.000000,4.800000,200.000000,0.000000,0.200000,0.000000,0.000000
25,9998753.901187,157830.475198,0.000000,-99.645980,6312.695053,0.000000,9998755.491662,158030.505866,0.000000,-99.533156,6312.696957,0.000000,0.000000,0.000000,0.000000,0.002901,0.000116,-0.000000,5.000000,200.000000,0.000000,0.200000,0.000000,0.000000
26,9998652.242532,164143.138062,0.000000,-103.631469,6312.630896,0.000000,9998653.947277,164343.170651,0.000000,-103.515800,6312.632836,0.000000,0.000000,0.000000,0.000000,0.002790,0.000116,-0.000000,5.200000,200.000000,0.000000,0.200000,0.000000,0.000000
27,9998546.598408,170455.735497,0.000000,-107.616916,6312.564223,0.000000,9998548.420213,170655.770046,0.000000,-107.498511,6312.566200,0.000000,0.000000,0.000000,0.000000,0.002682,0.000117,-0.000000,5.400000,200.000000,0.000000,0.200000,0.000000,0.000000
28,9998436.968860,176768.264989,0.000000,-111.602320,6312.495034,0.000000,9998438.910406,176968.301534,0.000000,-111.481287,6312.497049,0.000000,0.000000,0.000000,0.000000,0.002575,0.000118,-0.000000,5.600000,200.000000,0.000000,0.200000,0.000000,0.000000
29,9998323.353929,183080.724021,0.000000,-115.587680,6312.423328,0.000000,9998325.417791,183280.762601,0.000000,-115.464123,6312.425383,0.000000,0.000000,0.000000,0.000000,0.002471,0.000119,-0.000000,5.800000,200.000000,0.000000,0.200000,0.000000,0.000000
30,9998205.753662,189393.110078,0.000000,-119.572994,6312.349107,0.000000,9998207.942311,189593.150732,0.000000,-119.447017,6312.351202,0.000000,0.000000,0.000000,0.000000,0.002368,0.000121,0.000000,6.000000,200.000000,0.000000,0.200000,0.000000,0.000000
31,9998084.168105,195705.420641,0.000000,-123.558260,6312.272369,0.000000,9998086.483911,195905.463412,0.000000,-123.429964,6312.274506,0.000000,0.000000,0.000000,0.000000,0.002268,0.000123,-0.000000,6.200000,200.000000,0.000000,0.200000,0.000000,0.000000
32,9997958.597306,202017.653197,0.000000,-127.543477,6312.193115,0.000000,9997961.042538,202217.698127,0.000000,-127.412960,6312.195297,0.000000,0.000000,0.000000,0.000000,0.002169,0.000125,-0.000000,6.400000,200.000000,0.000000,0.200000,0.000000,0.000000
33,9997829.041316,208329.805228,0.000000,-131.528643,6312.111346,0.000000,9997831.618144,208529.852362,0.000000,-131.396003,6312.113573,0.000000,0.000000,0.000000,0.000000,0.002073,0.000127,-0.000000,6.600000,200.000000,0.000000,0.200000,0.000000,0.000000
34,9997695.500187,214641.874219,0.000000,-135.513756,6312.027060,0.000000,9997698.210686,214841.923605,0.000000,-135.379089,6312.029336,0.000000,0.000000,0.000000,0.000000,0.001979,0.000129,-0.000000,6.800000,200.000000,0.000000,0.200000,0.000000,0.000000
35,9997557.973971,220953.857654,0.000000,-139.498816,6311.940258,0.000000,9997560.820122,221153.909341,0.000000,-139.362214,6311.942585,0.000000,0.000000,0.000000,0.000000,0.001886,0.000132,-0.000000,7.000000,200.000000,0.000000,0.200000,0.000000,0.000000
36,9997416.462723,227265.753016,0.000000,-143.483820,6311.850940,0.000000,9997419.446415,227465.807056,0.000000,-143.345374,6311.853321,0.000000,0.000000,0.000000,0.000000,0.001796,0.000134,-0.000000,7.200000,200.000000,0.000000,0.200000,0.000000,0.000000
37,9997270.966500,233577.557790,0.000000,-147.468767,6311.759107,0.000000,9997274.089532,233777.614239,0.000000,-147.328566,6311.761544,0.000000,0.000000,0.000000,0.000000,0.001707,0.000137,-0.000000,7.400000,200.000000,0.000000,0.200000,0.000000,0.000000
38,9997121.485359,239889.269460,0.000000,-151.453655,6311.664757,0.000000,9997124.749441,240089.328376,0.000000,-151.311787,6311.667253,0.000000,0.000000,0.000000,0.000000,0.001620,0.000140,-0.000000,7.600000,200.000000,0.000000,0.200000,0.000000,0.000000
39,9996968.019361,246200.885510,0.000000,-155.438483,6311.567892,0.000000,9996971.426117,246400.946953,0.000000,-155.295033,6311.570451,0.000000,0.000000,0.000000,0.000000,0.001535,0.000143,-0.000000,7.800000,200.000000,0.000000,0.200000,0.000000,0.000000
40,9996810.568566,252512.403424,0.000000,-159.423249,6311.468511,0.000000,9996814.119535,252712.467459,0.000000,-159.278300,6311.471135,0.000000,0.000000,0.000000,0.000000,0.001453,0.000147,-0.000000,8.000000,200.000000,0.000000,0.200000,0.000000,0.000000
41,9996649.133037,258823.820686,0.000000,-163.407951,6311.366614,0.000000,9996652.829677,259023.887380,0.000000,-163.261586,6311.369307,0.000000,0.000000,0.000000,0.000000,0.001371,0.000150,-0.000000,8.200000,200.000000,0.000000,0.200000,0.000000,0.000000
42,9996483.712839,265135.134781,0.000000,-167.392588,6311.262201,0.000000,9996487.556526,265335.204205,0.000000,-167.244886,6311.264967,-0.000000,0.000000,0.000000,0.000000,0.001292,0.000153,-0.000000,8.400000,200.000000,0.000000,0.200000,0.000000,0.000000
