time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz
0,8e+06,0,0,0,7058.69,0,7.9998e+06,0,0,0,7058.77,0,0,0,0,0,0,0
2,8e+06,7058.69,0,-6.22813,7058.68,0,7.9998e+06,7058.76,0,-6.15535,7058.74,0,0,0,0,5.64832,-2.49618,0
4,7.99999e+06,14117.4,0,-12.4563,7058.68,0,7.99979e+06,14117.5,0,-12.3373,7058.71,0,0,0,0,3.75752,-1.66013,0
6,7.99997e+06,21176,0,-18.6844,7058.66,0,7.99977e+06,21176.2,0,-18.5362,7058.68,0,0,0,0,2.28527,-1.00738,0
8,7.99995e+06,28234.7,0,-24.9125,7058.64,0,7.99975e+06,28234.8,0,-24.7458,7058.66,0,0,0,0,1.45596,-0.639034,0
10,7.99992e+06,35293.3,0,-31.1406,7058.62,0,7.99972e+06,35293.5,0,-30.9622,7058.63,0,0,0,0,0.92924,-0.404959,0
12,7.99989e+06,42351.9,0,-37.3686,7058.59,0,7.99969e+06,42352.1,0,-37.1829,7058.59,0,0,0,0,0.594645,-0.256342,0
14,7.99985e+06,49410.5,0,-43.5966,7058.55,0,7.99965e+06,49410.7,0,-43.4063,7058.56,0,0,0,0,0.382055,-0.162066,0
16,7.9998e+06,56469,0,-49.8246,7058.51,0,7.9996e+06,56469.2,0,-49.6315,7058.51,0,0,0,0,0.246956,-0.10231,0
18,7.99975e+06,63527.5,0,-56.0526,7058.46,0,7.99955e+06,63527.7,0,-55.8577,7058.47,0,0,0,0,0.16803,-0.0675198,0
20,7.99969e+06,70585.9,0,-62.2805,7058.41,0,7.99949e+06,70586.1,0,-62.0846,7058.41,0,0,0,0,0.110908,-0.042447,0
22,7.99962e+06,77644.3,0,-68.5084,7058.35,0,7.99942e+06,77644.5,0,-68.3119,7058.35,0,0,0,0,0.0745856,-0.0265876,0
24,7.99955e+06,84702.7,0,-74.7362,7058.29,0,7.99935e+06,84702.8,0,-74.5394,7058.29,0,0,0,0,0.0514835,-0.0165605,0
26,7.99947e+06,91760.9,0,-80.9639,7058.22,0,7.99928e+06,91761.1,0,-80.767,7058.22,0,0,0,0,0.0367857,-0.0102215,0
28,7.99939e+06,98819.1,0,-87.1916,7058.15,0,7.99919e+06,98819.3,0,-86.9947,7058.15,0,0,0,0,0.0274317,-0.00621275,0
30,7.9993e+06,105877,0,-93.4193,7058.07,0,7.9991e+06,105877,0,-93.2224,7058.07,0,0,0,0,0.021476,-0.00367479,0
32,7.9992e+06,112935,0,-99.6468,7057.98,0,7.99901e+06,112935,0,-99.45,7057.98,0,0,0,0,0.0176818,-0.00206424,0
34,7.9991e+06,119993,0,-105.874,7057.89,0,7.9989e+06,119993,0,-105.678,7057.89,0,0,0,0,0.0152627,-0.0010379,0
36,7.99899e+06,127051,0,-112.102,7057.8,0,7.99879e+06,127051,0,-111.905,7057.8,0,0,0,0,0.0137185,-0.000379191,0
38,7.99888e+06,134109,0,-118.329,7057.7,0,7.99868e+06,134109,0,-118.133,7057.69,0,0,0,0,0.012731,4.84197e-05,0
40,7.99875e+06,141166,0,-124.556,7057.59,0,7.99856e+06,141167,0,-124.36,7057.59,0,0,0,0,0.0120979,0.000330906,0
42,7.99863e+06,148224,0,-130.783,7057.48,0,7.99843e+06,148224,0,-130.587,7057.48,0,0,0,0,0.0116902,0.000522354,0
44,7.99849e+06,155281,0,-137.01,7057.36,0,7.9983e+06,155282,0,-136.815,7057.36,0,0,0,0,0.0114262,0.000656751,0
46,7.99835e+06,162339,0,-143.237,7057.23,0,7.99816e+06,162339,0,-143.042,7057.23,0,0,0,0,0.0112535,0.000755429,0
48,7.99821e+06,169396,0,-149.464,7057.1,0,7.99801e+06,169396,0,-149.269,7057.1,0,0,0,0,0.011139,0.000831763,0
50,7.99805e+06,176453,0,-155.691,7056.97,0,7.99786e+06,176453,0,-155.496,7056.97,0,0,0,0,0.0110615,0.000894128,0
52,7.99789e+06,183510,0,-161.917,7056.83,0,7.9977e+06,183510,0,-161.722,7056.83,0,0,0,0,0.0110076,0.00094776,0
54,7.99773e+06,190567,0,-168.144,7056.68,0,7.99753e+06,190567,0,-167.949,7056.68,0,0,0,0,0.0109687,0.000995931,0
56,7.99756e+06,197623,0,-174.37,7056.53,0,7.99736e+06,197623,0,-174.175,7056.53,0,0,0,0,0.0109393,0.00104068,0
58,7.99738e+06,204680,0,-180.596,7056.38,0,7.99719e+06,204680,0,-180.402,7056.38,0,0,0,0,0.0109159,0.00108328,0
60,7.9972e+06,211736,0,-186.822,7056.21,0,7.997e+06,211736,0,-186.628,7056.21,0,0,0,0,0.0108964,0.00112451,0
62,7.99701e+06,218792,0,-193.048,7056.05,0,7.99681e+06,218792,0,-192.854,7056.05,0,0,0,0,0.0108793,0.00116487,0
64,7.99681e+06,225848,0,-199.274,7055.87,0,7.99662e+06,225848,0,-199.08,7055.87,0,0,0,0,0.0108638,0.00120466,0
66,7.99661e+06,232904,0,-205.499,7055.7,0,7.99641e+06,232904,0,-205.306,7055.7,0,0,0,0,0.0108477,0.001248,0
68,7.9964e+06,239959,0,-211.725,7055.51,0,7.99621e+06,239960,0,-211.531,7055.51,0,0,0,0,0.0108338,0.00128712,0
70,7.99618e+06,247015,0,-217.95,7055.32,0,7.99599e+06,247015,0,-217.757,7055.32,0,0,0,0,0.0108201,0.00132605,0
72,7.99596e+06,254070,0,-224.175,7055.13,0,7.99577e+06,254070,0,-223.982,7055.13,0,0,0,0,0.0108067,0.00136484,0
74,7.99574e+06,261125,0,-230.4,7054.93,0,7.99554e+06,261125,0,-230.207,7054.93,0,0,0,0,0.0107933,0.00140351,0
76,7.9955e+06,268180,0,-236.625,7054.72,0,7.99531e+06,268180,0,-236.432,7054.72,0,0,0,0,0.01078,0.00144207,0
78,7.99526e+06,275234,0,-242.849,7054.51,0,7.99507e+06,275235,0,-242.657,7054.51,0,0,0,0,0.0107667,0.00148053,0
80,7.99502e+06,282289,0,-249.074,7054.29,0,7.99482e+06,282289,0,-248.881,7054.29,0,0,0,0,0.0107534,0.0015189,0
82,7.99476e+06,289343,0,-255.298,7054.07,0,7.99457e+06,289343,0,-255.106,7054.07,0,0,0,0,0.0107401,0.00155718,0
84,7.99451e+06,296397,0,-261.522,7053.84,0,7.99431e+06,296397,0,-261.33,7053.84,0,0,0,0,0.0107267,0.00159538,0
86,7.99424e+06,303451,0,-267.745,7053.61,0,7.99405e+06,303451,0,-267.554,7053.61,0,0,0,0,0.0107133,0.0016335,0
88,7.99397e+06,310504,0,-273.969,7053.37,0,7.99378e+06,310504,0,-273.778,7053.37,0,0,0,0,0.0106998,0.00167153,0
90,7.99369e+06,317557,0,-280.192,7053.12,0,7.9935e+06,317558,0,-280.001,7053.12,0,0,0,0,0.0106863,0.00170948,0
92,7.99341e+06,324610,0,-286.415,7052.87,0,7.99322e+06,324611,0,-286.224,7052.87,0,0,0,0,0.0106727,0.00174734,0
94,7.99312e+06,331663,0,-292.638,7052.62,0,7.99293e+06,331663,0,-292.447,7052.62,0,0,0,0,0.0106591,0.00178513,0
96,7.99282e+06,338716,0,-298.861,7052.36,0,7.99263e+06,338716,0,-298.67,7052.36,0,0,0,0,0.0106454,0.00182283,0
98,7.99252e+06,345768,0,-305.083,7052.09,0,7.99233e+06,345768,0,-304.893,7052.09,0,0,0,0,0.0106317,0.00186045,0
100,7.99221e+06,352820,0,-311.306,7051.82,0,7.99202e+06,352820,0,-311.115,7051.82,0,0,0,0,0.0106179,0.00189798,0
102,7.9919e+06,359872,0,-317.528,7051.54,0,7.99171e+06,359872,0,-317.337,7051.54,0,0,0,0,0.0106041,0.00193544,0
104,7.99158e+06,366923,0,-323.749,7051.26,0,7.99139e+06,366923,0,-323.559,7051.26,0,0,0,0,0.0105902,0.00197281,0
106,7.99125e+06,373974,0,-329.971,7050.97,0,7.99106e+06,373974,0,-329.781,7050.97,0,0,0,0,0.0105763,0.0020101,0
108,7.99092e+06,381025,0,-336.192,7050.68,0,7.99073e+06,381025,0,-336.002,7050.68,0,0,0,0,0.0105623,0.0020473,0
110,7.99058e+06,388075,0,-342.413,7050.38,0,7.99039e+06,388076,0,-342.224,7050.38,0,0,0,0,0.0105482,0.00208443,0
112,7.99023e+06,395126,0,-348.634,7050.07,0,7.99004e+06,395126,0,-348.444,7050.07,0,0,0,0,0.0105341,0.00212147,0
114,7.98988e+06,402176,0,-354.854,7049.76,0,7.98969e+06,402176,0,-354.665,7049.76,0,0,0,0,0.01052,0.00215843,0
116,7.98952e+06,409225,0,-361.074,7049.45,0,7.98934e+06,409225,0,-360.885,7049.45,0,0,0,0,0.0105058,0.00219531,0
118,7.98916e+06,416274,0,-367.294,7049.13,0,7.98897e+06,416275,0,-367.105,7049.13,0,0,0,0,0.0104916,0.00223211,0
120,7.98879e+06,423323,0,-373.514,7048.8,0,7.9886e+06,423324,0,-373.325,7048.8,0,0,0,0,0.0104773,0.00226882,0
122,7.98841e+06,430372,0,-379.733,7048.47,0,7.98822e+06,430372,0,-379.545,7048.47,0,0,0,0,0.0104629,0.00230545,0
124,7.98803e+06,437420,0,-385.952,7048.13,0,7.98784e+06,437420,0,-385.764,7048.13,0,0,0,0,0.0104485,0.002342,0
126,7.98764e+06,444468,0,-392.17,7047.79,0,7.98745e+06,444468,0,-391.983,7047.79,0,0,0,0,0.0104341,0.00237847,0
128,7.98725e+06,451516,0,-398.389,7047.44,0,7.98706e+06,451516,0,-398.201,7047.44,0,0,0,0,0.0104196,0.00241485,0
130,7.98684e+06,458563,0,-404.607,7047.08,0,7.98666e+06,458563,0,-404.419,7047.08,0,0,0,0,0.010405,0.00245116,0
132,7.98644e+06,465610,0,-410.825,7046.72,0,7.98625e+06,465610,0,-410.637,7046.72,0,0,0,0,0.0103904,0.00248738,0
134,7.98602e+06,472657,0,-417.042,7046.36,0,7.98584e+06,472657,0,-416.855,7046.36,0,0,0,0,0.0103758,0.00252352,0
136,7.9856e+06,479703,0,-423.259,7045.99,0,7.98542e+06,479703,0,-423.072,7045.99,0,0,0,0,0.0103611,0.00255957,0
138,7.98518e+06,486749,0,-429.476,7045.61,0,7.98499e+06,486749,0,-429.289,7045.61,0,0,0,0,0.0103463,0.00259555,0
140,7.98474e+06,493794,0,-435.692,7045.23,0,7.98456e+06,493794,0,-435.506,7045.23,0,0,0,0,0.0103315,0.00263144,0
142,7.9843e+06,500839,0,-441.908,7044.84,0,7.98412e+06,500839,0,-441.722,7044.84,0,0,0,0,0.0103167,0.00266725,0
144,7.98386e+06,507884,0,-448.124,7044.45,0,7.98367e+06,507884,0,-447.938,7044.45,0,0,0,0,0.0103018,0.00270298,0
146,7.98341e+06,514928,0,-454.34,7044.05,0,7.98322e+06,514928,0,-454.153,7044.05,0,0,0,0,0.0102868,0.00273862,0
148,7.98295e+06,521972,0,-460.555,7043.65,0,7.98276e+06,521972,0,-460.369,7043.65,0,0,0,0,0.0102719,0.00277419,0
150,7.98249e+06,529015,0,-466.769,7043.24,0,7.9823e+06,529015,0,-466.584,7043.24,0,0,0,0,0.0102568,0.00280967,0
152,7.98202e+06,536058,0,-472.984,7042.82,0,7.98183e+06,536058,0,-472.798,7042.82,0,0,0,0,0.0102417,0.00284507,0
154,7.98154e+06,543101,0,-479.198,7042.4,0,7.98136e+06,543101,0,-479.012,7042.4,0,0,0,0,0.0102266,0.00288039,0
156,7.98106e+06,550143,0,-485.411,7041.98,0,7.98087e+06,550143,0,-485.226,7041.98,0,0,0,0,0.0102114,0.00291562,0
158,7.98057e+06,557185,0,-491.624,7041.55,0,7.98039e+06,557185,0,-491.439,7041.55,0,0,0,0,0.0101962,0.00295078,0
160,7.98008e+06,564226,0,-497.837,7041.11,0,7.97989e+06,564226,0,-497.652,7041.11,0,0,0,0,0.0101809,0.00298585,0
162,7.97957e+06,571267,0,-504.05,7040.67,0,7.97939e+06,571267,0,-503.865,7040.67,0,0,0,0,0.0101656,0.00302084,0
164,7.97907e+06,578307,0,-510.262,7040.22,0,7.97888e+06,578308,0,-510.077,7040.22,0,0,0,0,0.0101502,0.00305575,0
166,7.97855e+06,585347,0,-516.473,7039.77,0,7.97837e+06,585348,0,-516.289,7039.77,0,0,0,0,0.0101348,0.00309058,0
168,7.97803e+06,592387,0,-522.684,7039.31,0,7.97785e+06,592387,0,-522.5,7039.31,0,0,0,0,0.0101193,0.00312532,0
170,7.97751e+06,599426,0,-528.895,7038.85,0,7.97732e+06,599426,0,-528.712,7038.85,0,0,0,0,0.0101038,0.00315998,0
172,7.97698e+06,606465,0,-535.106,7038.38,0,7.97679e+06,606465,0,-534.922,7038.38,0,0,0,0,0.0100883,0.00319457,0
174,7.97644e+06,613503,0,-541.316,7037.9,0,7.97625e+06,613503,0,-541.132,7037.9,0,0,0,0,0.0100727,0.00322906,0
176,7.97589e+06,620540,0,-547.525,7037.42,0,7.97571e+06,620541,0,-547.342,7037.42,0,0,0,0,0.010057,0.00326348,0
178,7.97534e+06,627578,0,-553.735,7036.94,0,7.97516e+06,627578,0,-553.551,7036.94,0,0,0,0,0.0100413,0.00329782,0
180,7.97479e+06,634614,0,-559.943,7036.44,0,7.9746e+06,634614,0,-559.76,7036.44,0,0,0,0,0.0100256,0.00333207,0
182,7.97422e+06,641651,0,-566.152,7035.95,0,7.97404e+06,641651,0,-565.969,7035.95,0,0,0,0,0.0100098,0.00336625,0
184,7.97365e+06,648686,0,-572.359,7035.45,0,7.97347e+06,648686,0,-572.177,7035.45,0,0,0,0,0.00999397,0.00340034,0
186,7.97308e+06,655721,0,-578.567,7034.94,0,7.9729e+06,655722,0,-578.384,7034.94,0,0,0,0,0.00997809,0.00343435,0
188,7.9725e+06,662756,0,-584.774,7034.42,0,7.97231e+06,662756,0,-584.592,7034.42,0,0,0,0,0.00996218,0.00346827,0
190,7.97191e+06,669790,0,-590.98,7033.91,0,7.97173e+06,669790,0,-590.798,7033.91,0,0,0,0,0.00994621,0.00350212,0
192,7.97131e+06,676824,0,-597.186,7033.38,0,7.97113e+06,676824,0,-597.004,7033.38,0,0,0,0,0.00993021,0.00353588,0
194,7.97071e+06,683857,0,-603.392,7032.85,0,7.97053e+06,683857,0,-603.21,7032.85,0,0,0,0,0.00991416,0.00356957,0
196,7.97011e+06,690890,0,-609.597,7032.32,0,7.96993e+06,690890,0,-609.416,7032.32,0,0,0,0,0.00989806,0.00360317,0
198,7.9695e+06,697922,0,-615.802,7031.78,0,7.96931e+06,697922,0,-615.62,7031.78,0,0,0,0,0.00988193,0.00363669,0
200,7.96888e+06,704953,0,-622.006,7031.23,0,7.9687e+06,704953,0,-621.825,7031.23,0,0,0,0,0.00986575,0.00367013,0
202,7.96825e+06,711984,0,-628.209,7030.68,0,7.96807e+06,711984,0,-628.029,7030.68,0,0,0,0,0.00984952,0.00370348,0
204,7.96762e+06,719014,0,-634.413,7030.12,0,7.96744e+06,719015,0,-634.232,7030.12,0,0,0,0,0.00983325,0.00373676,0
206,7.96698e+06,726044,0,-640.615,7029.56,0,7.9668e+06,726044,0,-640.435,7029.56,0,0,0,0,0.00981694,0.00376995,0
208,7.96634e+06,733074,0,-646.817,7028.99,0,7.96616e+06,733074,0,-646.637,7028.99,0,0,0,0,0.00980059,0.00380306,0
210,7.96569e+06,740102,0,-653.019,7028.42,0,7.96551e+06,740102,0,-652.839,7028.42,0,0,0,0,0.0097842,0.00383609,0
212,7.96503e+06,747130,0,-659.22,7027.84,0,7.96485e+06,747131,0,-659.04,7027.84,0,0,0,0,0.00976776,0.00386904,0
214,7.96437e+06,754158,0,-665.421,7027.25,0,7.96419e+06,754158,0,-665.241,7027.25,0,0,0,0,0.00975128,0.00390191,0
216,7.9637e+06,761185,0,-671.621,7026.67,0,7.96352e+06,761185,0,-671.441,7026.66,0,0,0,0,0.00973476,0.0039347,0
218,7.96303e+06,768211,0,-677.821,7026.07,0,7.96285e+06,768211,0,-677.641,7026.07,0,0,0,0,0.0097182,0.0039674,0
220,7.96235e+06,775237,0,-684.02,7025.47,0,7.96217e+06,775237,0,-683.841,7025.47,0,0,0,0,0.00970159,0.00400003,0
222,7.96166e+06,782262,0,-690.218,7024.86,0,7.96148e+06,782262,0,-690.039,7024.86,0,0,0,0,0.00968495,0.00403257,0
224,7.96097e+06,789287,0,-696.416,7024.25,0,7.96079e+06,789287,0,-696.238,7024.25,0,0,0,0,0.00966826,0.00406503,0
226,7.96027e+06,796311,0,-702.614,7023.63,0,7.96009e+06,796311,0,-702.435,7023.63,0,0,0,0,0.00965153,0.00409742,0
228,7.95956e+06,803334,0,-708.811,7023.01,0,7.95938e+06,803334,0,-708.632,7023.01,0,0,0,0,0.00963476,0.00412972,0
230,7.95885e+06,810357,0,-715.007,7022.38,0,7.95867e+06,810357,0,-714.829,7022.38,0,0,0,0,0.00961795,0.00416193,0
232,7.95813e+06,817379,0,-721.203,7021.75,0,7.95795e+06,817379,0,-721.025,7021.75,0,0,0,0,0.0096011,0.00419407,0
234,7.95741e+06,824400,0,-727.398,7021.11,0,7.95723e+06,824400,0,-727.22,7021.11,0,0,0,0,0.00958421,0.00422613,0
236,7.95668e+06,831421,0,-733.593,7020.47,0,7.9565e+06,831421,0,-733.415,7020.47,0,0,0,0,0.00956729,0.0042581,0
238,7.95594e+06,838441,0,-739.787,7019.82,0,7.95576e+06,838441,0,-739.609,7019.82,0,0,0,0,0.00955032,0.00429,0
240,7.9552e+06,845461,0,-745.981,7019.16,0,7.95502e+06,845461,0,-745.803,7019.16,0,0,0,0,0.00953331,0.00432181,0
242,7.95445e+06,852479,0,-752.174,7018.5,0,7.95427e+06,852480,0,-751.996,7018.5,0,0,0,0,0.00951626,0.00435354,0
244,7.95369e+06,859498,0,-758.366,7017.83,0,7.95351e+06,859498,0,-758.189,7017.83,0,0,0,0,0.00949917,0.00438519,0
246,7.95293e+06,866515,0,-764.558,7017.16,0,7.95275e+06,866515,0,-764.381,7017.16,0,0,0,0,0.00948204,0.00441677,0
248,7.95216e+06,873532,0,-770.749,7016.48,0,7.95198e+06,873532,0,-770.572,7016.48,0,0,0,0,0.00946487,0.00444826,0
250,7.95139e+06,880548,0,-776.94,7015.8,0,7.95121e+06,880548,0,-776.763,7015.8,0,0,0,0,0.00944767,0.00447966,0
252,7.95061e+06,887564,0,-783.13,7015.11,0,7.95043e+06,887564,0,-782.953,7015.11,0,0,0,0,0.00943043,0.00451099,0
254,7.94982e+06,894578,0,-789.319,7014.42,0,7.94965e+06,894578,0,-789.143,7014.42,0,0,0,0,0.00941314,0.00454224,0
256,7.94903e+06,901592,0,-795.508,7013.72,0,7.94885e+06,901593,0,-795.332,7013.72,0,0,0,0,0.00939582,0.00457341,0
258,7.94823e+06,908606,0,-801.696,7013.02,0,7.94805e+06,908606,0,-801.52,7013.02,0,0,0,0,0.0093802,0.00460139,0
260,7.94743e+06,915618,0,-807.883,7012.31,0,7.94725e+06,915619,0,-807.708,7012.31,0,0,0,0,0.00936281,0.0046324,0
262,7.94661e+06,922630,0,-814.07,7011.59,0,7.94644e+06,922630,0,-813.895,7011.59,0,0,0,0,0.00934538,0.00466333,0
264,7.9458e+06,929642,0,-820.257,7010.87,0,7.94562e+06,929642,0,-820.081,7010.87,0,0,0,0,0.00932791,0.00469419,0
266,7.94497e+06,936652,0,-826.442,7010.14,0,7.9448e+06,936652,0,-826.267,7010.14,0,0,0,0,0.00931041,0.00472496,0
268,7.94414e+06,943662,0,-832.627,7009.41,0,7.94397e+06,943662,0,-832.452,7009.41,0,0,0,0,0.00929286,0.00475565,0
270,7.94331e+06,950671,0,-838.812,7008.67,0,7.94313e+06,950671,0,-838.637,7008.67,0,0,0,0,0.00927528,0.00478626,0
272,7.94247e+06,957679,0,-844.995,7007.93,0,7.94229e+06,957679,0,-844.821,7007.93,0,0,0,0,0.00925767,0.00481679,0
274,7.94162e+06,964687,0,-851.178,7007.18,0,7.94144e+06,964687,0,-851.004,7007.18,0,0,0,0,0.00924002,0.00484724,0
276,7.94076e+06,971694,0,-857.361,7006.43,0,7.94059e+06,971694,0,-857.186,7006.43,0,0,0,0,0.00922233,0.00487761,0
278,7.9399e+06,978700,0,-863.542,7005.67,0,7.93973e+06,978700,0,-863.368,7005.67,0,0,0,0,0.0092046,0.0049079,0
280,7.93904e+06,985705,0,-869.723,7004.9,0,7.93886e+06,985705,0,-869.549,7004.9,0,0,0,0,0.00918684,0.0049381,0
282,7.93816e+06,992709,0,-875.904,7004.13,0,7.93799e+06,992710,0,-875.73,7004.13,0,0,0,0,0.00916904,0.00496823,0
284,7.93729e+06,999713,0,-882.083,7003.36,0,7.93711e+06,999713,0,-881.91,7003.36,0,0,0,0,0.00915121,0.00499828,0
286,7.9364e+06,1.00672e+06,0,-888.262,7002.58,0,7.93623e+06,1.00672e+06,0,-888.089,7002.58,0,0,0,0,0.00913334,0.00502825,0
288,7.93551e+06,1.01372e+06,0,-894.441,7001.79,0,7.93534e+06,1.01372e+06,0,-894.267,7001.79,0,0,0,0,0.00911543,0.00505813,0
290,7.93461e+06,1.02072e+06,0,-900.618,7001,0,7.93444e+06,1.02072e+06,0,-900.445,7001,0,0,0,0,0.0090975,0.00508794,0
292,7.93371e+06,1.02772e+06,0,-906.795,7000.2,0,7.93353e+06,1.02772e+06,0,-906.622,7000.2,0,0,0,0,0.00907952,0.00511767,0
294,7.9328e+06,1.03472e+06,0,-912.971,6999.4,0,7.93262e+06,1.03472e+06,0,-912.799,6999.4,0,0,0,0,0.00906151,0.00514732,0
296,7.93188e+06,1.04172e+06,0,-919.147,6998.59,0,7.93171e+06,1.04172e+06,0,-918.974,6998.59,0,0,0,0,0.00904347,0.00517688,0
298,7.93096e+06,1.04872e+06,0,-925.322,6997.78,0,7.93079e+06,1.04872e+06,0,-925.149,6997.78,0,0,0,0,0.00902539,0.00520637,0
300,7.93003e+06,1.05571e+06,0,-931.496,6996.96,0,7.92986e+06,1.05571e+06,0,-931.323,6996.96,0,0,0,0,0.00900728,0.00523578,0
302,7.9291e+06,1.06271e+06,0,-937.669,6996.13,0,7.92892e+06,1.06271e+06,0,-937.497,6996.13,0,0,0,0,0.00898913,0.0052651,0
304,7.92816e+06,1.06971e+06,0,-943.841,6995.3,0,7.92798e+06,1.06971e+06,0,-943.67,6995.3,0,0,0,0,0.00897095,0.00529435,0
306,7.92721e+06,1.0767e+06,0,-950.013,6994.47,0,7.92704e+06,1.0767e+06,0,-949.842,6994.47,0,0,0,0,0.00895273,0.00532352,0
308,7.92626e+06,1.0837e+06,0,-956.184,6993.63,0,7.92608e+06,1.0837e+06,0,-956.013,6993.63,0,0,0,0,0.00893449,0.0053526,0
310,7.9253e+06,1.09069e+06,0,-962.355,6992.78,0,7.92512e+06,1.09069e+06,0,-962.183,6992.78,0,0,0,0,0.0089162,0.00538161,0
312,7.92433e+06,1.09768e+06,0,-968.524,6991.93,0,7.92416e+06,1.09768e+06,0,-968.353,6991.93,0,0,0,0,0.00889789,0.00541054,0
314,7.92336e+06,1.10467e+06,0,-974.693,6991.07,0,7.92319e+06,1.10467e+06,0,-974.522,6991.07,0,0,0,0,0.00887954,0.00543939,0
316,7.92238e+06,1.11166e+06,0,-980.861,6990.21,0,7.92221e+06,1.11166e+06,0,-980.69,6990.21,0,0,0,0,0.00886116,0.00546816,0
318,7.9214e+06,1.11865e+06,0,-987.029,6989.34,0,7.92123e+06,1.11865e+06,0,-986.858,6989.34,0,0,0,0,0.00884275,0.00549684,0
320,7.92041e+06,1.12564e+06,0,-993.195,6988.47,0,7.92024e+06,1.12564e+06,0,-993.025,6988.47,0,0,0,0,0.0088243,0.00552545,0
322,7.91941e+06,1.13263e+06,0,-999.361,6987.59,0,7.91924e+06,1.13263e+06,0,-999.191,6987.59,0,0,0,0,0.00880582,0.00555398,0
324,7.91841e+06,1.13962e+06,0,-1005.53,6986.7,0,7.91824e+06,1.13962e+06,0,-1005.36,6986.7,0,0,0,0,0.00878731,0.00558243,0
326,7.9174e+06,1.1466e+06,0,-1011.69,6985.81,0,7.91723e+06,1.1466e+06,0,-1011.52,6985.81,0,0,0,0,0.00876877,0.0056108,0
328,7.91638e+06,1.15359e+06,0,-1017.85,6984.92,0,7.91621e+06,1.15359e+06,0,-1017.68,6984.92,0,0,0,0,0.00875019,0.00563909,0
330,7.91536e+06,1.16057e+06,0,-1024.02,6984.02,0,7.91519e+06,1.16057e+06,0,-1023.85,6984.02,0,0,0,0,0.00873158,0.00566731,0
332,7.91434e+06,1.16756e+06,0,-1030.18,6983.11,0,7.91417e+06,1.16756e+06,0,-1030.01,6983.11,0,0,0,0,0.00871295,0.00569544,0
334,7.9133e+06,1.17454e+06,0,-1036.34,6982.2,0,7.91313e+06,1.17454e+06,0,-1036.17,6982.2,0,0,0,0,0.00869428,0.00572349,0
336,7.91226e+06,1.18152e+06,0,-1042.5,6981.28,0,7.91209e+06,1.18152e+06,0,-1042.33,6981.28,0,0,0,0,0.00867558,0.00575146,0
338,7.91122e+06,1.1885e+06,0,-1048.66,6980.36,0,7.91105e+06,1.1885e+06,0,-1048.49,6980.36,0,0,0,0,0.00865684,0.00577936,0
340,7.91017e+06,1.19548e+06,0,-1054.82,6979.43,0,7.91e+06,1.19548e+06,0,-1054.65,6979.43,0,0,0,0,0.00863808,0.00580717,0
342,7.90911e+06,1.20246e+06,0,-1060.98,6978.5,0,7.90894e+06,1.20246e+06,0,-1060.81,6978.5,0,0,0,0,0.00861929,0.00583491,0
344,7.90804e+06,1.20944e+06,0,-1067.13,6977.56,0,7.90788e+06,1.20944e+06,0,-1066.96,6977.56,0,0,0,0,0.00860046,0.00586257,0
346,7.90697e+06,1.21642e+06,0,-1073.29,6976.62,0,7.90681e+06,1.21642e+06,0,-1073.12,6976.62,0,0,0,0,0.00858161,0.00589015,0
348,7.9059e+06,1.22339e+06,0,-1079.44,6975.67,0,7.90573e+06,1.22339e+06,0,-1079.28,6975.67,0,0,0,0,0.00856273,0.00591764,0
350,7.90482e+06,1.23037e+06,0,-1085.6,6974.71,0,7.90465e+06,1.23037e+06,0,-1085.43,6974.71,0,0,0,0,0.00854381,0.00594506,0
352,7.90373e+06,1.23734e+06,0,-1091.75,6973.75,0,7.90356e+06,1.23734e+06,0,-1091.58,6973.75,0,0,0,0,0.00852487,0.00597241,0
354,7.90263e+06,1.24431e+06,0,-1097.9,6972.78,0,7.90246e+06,1.24432e+06,0,-1097.74,6972.78,0,0,0,0,0.00850589,0.00599967,0
356,7.90153e+06,1.25129e+06,0,-1104.06,6971.81,0,7.90136e+06,1.25129e+06,0,-1103.89,6971.81,0,0,0,0,0.00848689,0.00602685,0
358,7.90042e+06,1.25826e+06,0,-1110.21,6970.84,0,7.90026e+06,1.25826e+06,0,-1110.04,6970.84,0,0,0,0,0.00846786,0.00605396,0
360,7.89931e+06,1.26523e+06,0,-1116.36,6969.85,0,7.89914e+06,1.26523e+06,0,-1116.19,6969.85,0,0,0,0,0.00844879,0.00608098,0
362,7.89819e+06,1.2722e+06,0,-1122.51,6968.87,0,7.89802e+06,1.2722e+06,0,-1122.34,6968.87,0,0,0,0,0.0084297,0.00610793,0
364,7.89707e+06,1.27917e+06,0,-1128.66,6967.87,0,7.8969e+06,1.27917e+06,0,-1128.49,6967.87,0,0,0,0,0.00841058,0.0061348,0
366,7.89593e+06,1.28613e+06,0,-1134.8,6966.88,0,7.89577e+06,1.28613e+06,0,-1134.64,6966.87,0,0,0,0,0.00839143,0.00616159,0
368,7.8948e+06,1.2931e+06,0,-1140.95,6965.87,0,7.89463e+06,1.2931e+06,0,-1140.78,6965.87,0,0,0,0,0.00837226,0.0061883,0
