time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz
23,7998351.999313,162338.646365,0.000000,-143.237221,7057.233682,0.000000,7998312.900943,164311.825697,-0.000000,-144.849947,7054.902810,-0.000000,0.000000,0.000000,0.000000,0.006710,-0.099775,-0.000000
24,7998205.617552,169395.815308,0.000000,-149.464015,7057.104579,0.000000,7998164.909864,171366.612606,-0.000000,-151.069988,7054.672398,-0.000000,0.000000,0.000000,0.000000,0.006728,-0.099773,-0.000000
25,7998053.009054,176452.852373,0.000000,-155.690694,7056.969982,0.000000,7998010.698813,178421.166330,-0.000000,-157.289892,7054.436495,-0.000000,0.000000,0.000000,0.000000,0.006747,-0.099772,-0.000000
26,7997894.173939,183509.752067,0.000000,-161.917251,7056.829891,0.000000,7997850.267928,185475.481379,-0.000000,-163.509655,7054.195101,-0.000000,0.000000,0.000000,0.000000,0.006766,-0.099771,-0.000000
27,7997729.112329,190566.508896,0.000000,-168.143682,7056.684306,0.000000,7997683.617355,192529.552261,-0.000000,-169.729271,7053.948217,-0.000000,0.000000,0.000000,0.000000,0.006787,-0.099769,-0.000000
28,7997557.824354,197623.117365,0.000000,-174.369983,7056.533228,0.000000,7997510.747243,199583.373486,-0.000000,-175.948732,7053.695843,-0.000000,0.000000,0.000000,0.000000,0.006809,-0.099768,-0.000000
29,7997380.310147,204679.571982,0.000000,-180.596147,7056.376656,0.000000,7997331.657750,206636.939565,-0.000000,-182.168034,7053.437978,-0.000000,0.000000,0.000000,0.000000,0.006832,-0.099766,-0.000000
30,7997196.569846,211735.867252,0.000000,-186.822171,7056.214590,0.000000,7997146.349038,213690.245007,-0.000000,-188.387170,7053.174625,-0.000000,0.000000,0.000000,0.000000,0.006857,-0.099765,-0.000000
31,7997006.603593,218791.997682,0.000000,-193.048050,7056.047031,0.000000,7996954.821277,220743.284323,-0.000000,-194.606134,7052.905782,-0.000000,0.000000,0.000000,0.000000,0.006882,-0.099763,-0.000000
32,7996810.411537,225847.957779,0.000000,-199.273779,7055.873978,0.000000,7996757.074641,227796.052024,-0.000000,-200.824920,7052.631450,-0.000000,0.000000,0.000000,0.000000,0.006909,-0.099761,-0.000000
33,7996607.993831,232903.742049,0.000000,-205.499352,7055.695433,0.000000,7996553.109312,234848.542622,-0.000000,-207.043522,7052.351629,-0.000000,0.000000,0.000000,0.000000,0.006937,-0.099759,-0.000000
34,7996399.350631,239959.345000,0.000000,-211.724766,7055.511394,0.000000,7996342.925475,241900.750627,-0.000000,-213.261934,7052.066320,-0.000000,0.000000,0.000000,0.000000,0.006967,-0.099757,-0.000000
35,7996184.482100,247014.761139,0.000000,-217.950015,7055.321863,0.000000,7996126.523325,248952.670552,-0.000000,-219.480150,7051.775523,-0.000000,0.000000,0.000000,0.000000,0.006998,-0.099755,-0.000000
36,7995963.388406,254069.984973,0.000000,-224.175094,7055.126839,0.000000,7995903.903062,256004.296908,-0.000000,-225.698163,7051.479238,-0.000000,0.000000,0.000000,0.000000,0.007030,-0.099753,-0.000000
37,7995736.069721,261125.011008,0.000000,-230.399999,7054.926322,0.000000,7995675.064890,263055.624208,-0.000000,-231.915968,7051.177466,-0.000000,0.000000,0.000000,0.000000,0.007064,-0.099750,-0.000000
38,7995502.526220,268179.833754,0.000000,-236.624724,7054.720314,0.000000,7995440.009021,270106.646966,-0.000000,-238.133557,7050.870207,-0.000000,0.000000,0.000000,0.000000,0.007099,-0.099748,-0.000000
39,7995262.758087,275234.447717,0.000000,-242.849266,7054.508812,0.000000,7995198.735675,277157.359693,-0.000000,-244.350925,7050.557461,-0.000000,0.000000,0.000000,0.000000,0.007135,-0.099745,-0.000000
40,7995016.765508,282288.847406,0.000000,-249.073618,7054.291819,0.000000,7994951.245075,284207.756904,-0.000000,-250.568065,7050.239229,-0.000000,0.000000,0.000000,0.000000,0.007174,-0.099742,-0.000000
41,7994764.548673,289343.027327,0.000000,-255.297777,7054.069334,0.000000,7994697.537453,291257.833112,-0.000000,-256.784971,7049.915511,-0.000000,0.000000,0.000000,0.000000,0.007213,-0.099740,-0.000000
42,7994506.107780,296396.981991,0.000000,-261.521736,7053.841357,0.000000,7994437.613046,298307.582832,-0.000000,-263.001636,7049.586307,-0.000000,0.000000,0.000000,0.000000,0.007255,-0.099736,-0.000000
43,7994241.443030,303450.705904,0.000000,-267.745493,7053.607889,0.000000,7994171.472099,305357.000579,-0.000000,-269.218054,7049.251619,-0.000000,0.000000,0.000000,0.000000,0.007298,-0.099733,-0.000000
44,7993970.554628,310504.193576,0.000000,-273.969041,7053.368929,0.000000,7993899.114860,312406.080867,-0.000000,-275.434218,7048.911445,-0.000000,0.000000,0.000000,0.000000,0.007343,-0.099730,-0.000000
45,7993693.442785,317557.439515,0.000000,-280.192375,7053.124478,0.000000,7993620.541589,319454.818212,-0.000000,-281.650122,7048.565788,-0.000000,0.000000,0.000000,0.000000,0.007389,-0.099727,-0.000000
46,7993410.107718,324610.438231,0.000000,-286.415492,7052.874537,0.000000,7993335.752548,326503.207130,-0.000000,-287.865759,7048.214646,-0.000000,0.000000,0.000000,0.000000,0.007438,-0.099723,-0.000000
47,7993120.549646,331663.184231,0.000000,-292.638386,7052.619104,0.000000,7993044.748007,333551.242137,-0.000000,-294.081123,7047.858021,-0.000000,0.000000,0.000000,0.000000,0.007488,-0.099719,-0.000000
48,7992824.768794,338715.672027,0.000000,-298.861052,7052.358181,0.000000,7992747.528244,340598.917750,-0.000000,-300.296205,7047.495913,-0.000000,0.000000,0.000000,0.000000,0.007541,-0.099715,-0.000000
49,7992522.765394,345767.896126,0.000000,-305.083485,7052.091767,0.000000,7992444.093542,347646.228487,-0.000000,-306.511001,7047.128322,-0.000000,0.000000,0.000000,0.000000,0.007595,-0.099711,-0.000000
50,7992214.539680,352819.851039,0.000000,-311.305681,7051.819863,0.000000,7992134.444193,354693.168864,-0.000000,-312.725503,7046.755250,-0.000000,0.000000,0.000000,0.000000,0.007652,-0.099707,-0.000000
51,7991900.091892,359871.531276,0.000000,-317.527635,7051.542470,0.000000,7991818.580494,361739.733401,-0.000000,-318.939703,7046.376695,-0.000000,0.000000,0.000000,0.000000,0.007710,-0.099702,-0.000000
52,7991579.422274,366922.931347,0.000000,-323.749341,7051.259586,0.000000,7991496.502749,368785.916615,-0.000000,-325.153596,7045.992660,-0.000000,0.000000,0.000000,0.000000,0.007771,-0.099698,-0.000000
53,7991252.531077,373974.045763,0.000000,-329.970796,7050.971213,0.000000,7991168.211269,375831.713026,-0.000000,-331.367174,7045.603144,-0.000000,0.000000,0.000000,0.000000,0.007834,-0.099693,-0.000000
54,7990919.418555,381024.869033,0.000000,-336.191994,7050.677351,0.000000,7990833.706375,382877.117154,-0.000000,-337.580429,7045.208148,-0.000000,0.000000,0.000000,0.000000,0.007899,-0.099688,-0.000000
55,7990580.084966,388075.395669,0.000000,-342.412930,7050.378000,0.000000,7990492.988390,389922.123518,-0.000000,-343.793355,7044.807673,-0.000000,0.000000,0.000000,0.000000,0.007967,-0.099682,-0.000000
56,7990234.530576,395125.620181,0.000000,-348.633599,7050.073159,0.000000,7990146.057649,396966.726640,-0.000000,-350.005945,7044.401718,-0.000000,0.000000,0.000000,0.000000,0.008037,-0.099677,-0.000000
57,7989882.755652,402175.537082,0.000000,-354.853998,7049.762830,0.000000,7989792.914491,404010.921041,-0.000000,-356.218190,7043.990285,-0.000000,0.000000,0.000000,0.000000,0.008110,-0.099671,-0.000000
58,7989524.760470,409225.140882,0.000000,-361.074120,7049.447013,0.000000,7989433.559265,411054.701243,-0.000000,-362.430085,7043.573374,-0.000000,0.000000,0.000000,0.000000,0.008185,-0.099664,-0.000000
59,7989160.545306,416274.426093,0.000000,-367.293961,7049.125708,0.000000,7989067.992325,418098.061768,-0.000000,-368.641620,7043.150986,-0.000000,0.000000,0.000000,0.000000,0.008263,-0.099658,-0.000000
60,7988790.110446,423323.387228,0.000000,-373.513516,7048.798915,0.000000,7988696.214033,425140.997139,-0.000000,-374.852789,7042.723122,-0.000000,0.000000,0.000000,0.000000,0.008344,-0.099651,-0.000000
61,7988413.456177,430372.018798,0.000000,-379.732781,7048.466634,0.000000,7988318.224761,432183.501880,-0.000000,-381.063584,7042.289781,-0.000000,0.000000,0.000000,0.000000,0.008428,-0.099644,-0.000000
62,7988030.582792,437420.315316,0.000000,-385.951749,7048.128866,0.000000,7987934.024886,439225.570515,-0.000000,-387.273998,7041.850965,-0.000000,0.000000,0.000000,0.000000,0.008514,-0.099637,-0.000000
63,7987641.490590,444468.271296,0.000000,-392.170418,7047.785611,0.000000,7987543.614793,446267.197570,-0.000000,-393.484022,7041.406675,-0.000000,0.000000,0.000000,0.000000,0.008604,-0.099629,-0.000000
64,7987246.179873,451515.881249,0.000000,-398.388781,7047.436869,0.000000,7987146.994877,453308.377569,-0.000000,-399.693648,7040.956910,-0.000000,0.000000,0.000000,0.000000,0.008697,-0.099621,-0.000000
65,7986844.650949,458563.139689,0.000000,-404.606834,7047.082640,0.000000,7986744.165539,460349.105040,-0.000000,-405.902869,7040.501672,-0.000000,0.000000,0.000000,0.000000,0.008803,-0.099612,-0.000000
66,7986436.904130,465610.041130,0.000000,-410.824573,7046.722925,0.000000,7986335.127188,467389.374510,-0.000000,-412.111676,7040.040962,-0.000000,0.000000,0.000000,0.000000,0.008903,-0.099603,-0.000000
67,7986022.939734,472656.580086,0.000000,-417.041991,7046.357724,0.000000,7985919.880242,474429.180506,-0.000000,-418.320061,7039.574780,-0.000000,0.000000,0.000000,0.000000,0.009006,-0.099594,-0.000000
68,7985602.758084,479702.751070,0.000000,-423.259085,7045.987038,0.000000,7985498.425128,481468.517557,-0.000000,-424.528016,7039.103127,-0.000000,0.000000,0.000000,0.000000,0.009113,-0.099584,-0.000000
69,7985176.359505,486748.548598,0.000000,-429.475850,7045.610865,0.000000,7985070.762280,488507.380192,-0.000000,-430.735532,7038.626004,-0.000000,0.000000,0.000000,0.000000,0.009224,-0.099574,-0.000000
70,7984743.744330,493793.967184,0.000000,-435.692280,7045.229208,0.000000,7984636.892142,495545.762943,-0.000000,-436.942600,7038.143411,-0.000000,0.000000,0.000000,0.000000,0.009338,-0.099563,-0.000000
71,7984304.912896,500839.001342,0.000000,-441.908371,7044.842066,0.000000,7984196.815164,502583.660339,-0.000000,-443.149213,7037.655350,-0.000000,0.000000,0.000000,0.000000,0.009457,-0.099552,-0.000000
72,7983859.865544,507883.645589,0.000000,-448.124118,7044.449440,0.000000,7983750.531808,509621.066913,-0.000000,-449.355360,7037.161822,-0.000000,0.000000,0.000000,0.000000,0.009579,-0.099540,-0.000000
73,7983408.602620,514927.894440,0.000000,-454.339516,7044.051329,0.000000,7983298.042543,516657.977198,-0.000000,-455.561034,7036.662827,-0.000000,0.000000,0.000000,0.000000,0.009706,-0.099528,-0.000000
74,7982951.124477,521971.742411,0.000000,-460.554561,7043.647734,0.000000,7982839.347848,523694.385728,-0.000000,-461.766224,7036.158366,-0.000000,0.000000,0.000000,0.000000,0.009838,-0.099515,-0.000000
75,7982487.431469,529015.184017,0.000000,-466.769247,7043.238656,0.000000,7982374.448210,530730.287038,-0.000000,-467.970921,7035.648441,-0.000000,0.000000,0.000000,0.000000,0.009974,-0.099501,-0.000000
76,7982017.523959,536058.213777,0.000000,-472.983570,7042.824094,0.000000,7981903.344128,537765.675663,-0.000000,-474.175117,7035.133053,-0.000000,0.000000,0.000000,0.000000,0.010115,-0.099487,-0.000000
77,7981541.402311,543100.826205,0.000000,-479.197525,7042.404050,0.000000,7981426.036108,544800.546141,-0.000000,-480.378801,7034.612201,-0.000000,0.000000,0.000000,0.000000,0.010261,-0.099472,-0.000000
78,7981059.066896,550143.015821,0.000000,-485.411106,7041.978523,0.000000,7980942.524666,551834.893009,-0.000000,-486.581963,7034.085889,-0.000000,0.000000,0.000000,0.000000,0.010412,-0.099456,-0.000000
79,7980570.518090,557184.777141,0.000000,-491.624310,7041.547513,0.000000,7980452.810330,558868.710808,-0.000000,-492.784594,7033.554116,-0.000000,0.000000,0.000000,0.000000,0.010568,-0.099440,-0.000000
80,7980075.756273,564226.104683,0.000000,-497.837132,7041.111022,0.000000,7979956.893637,565901.994076,-0.000000,-498.986682,7033.016884,-0.000000,0.000000,0.000000,0.000000,0.010730,-0.099423,-0.000000
81,7979574.781830,571266.992965,0.000000,-504.049565,7040.669049,0.000000,7979454.775132,572934.737358,-0.000000,-505.188219,7032.474195,-0.000000,0.000000,0.000000,0.000000,0.010898,-0.099404,-0.000000
82,7979067.595151,578307.436506,0.000000,-510.261607,7040.221594,0.000000,7978946.455375,579966.935194,-0.000000,-511.389192,7031.926050,-0.000000,0.000000,0.000000,0.000000,0.011072,-0.099385,-0.000000
83,7978554.196631,585347.429824,0.000000,-516.473251,7039.768659,0.000000,7978431.934933,586998.582130,-0.000000,-517.589591,7031.372449,-0.000000,0.000000,0.000000,0.000000,0.011252,-0.099365,-0.000000
84,7978034.586669,592386.967440,0.000000,-522.684493,7039.310243,0.000000,7977911.214387,594029.672712,-0.000000,-523.789405,7030.813396,-0.000000,0.000000,0.000000,0.000000,0.011438,-0.099344,-0.000000
85,7977508.765670,599426.043872,0.000000,-528.895328,7038.846347,0.000000,7977384.294328,601060.201486,-0.000000,-529.988622,7030.248890,-0.000000,0.000000,0.000000,0.000000,0.011632,-0.099321,-0.000000
86,7976976.734043,606464.653641,0.000000,-535.105752,7038.376971,0.000000,7976851.175357,608090.163002,-0.000000,-536.187231,7029.678934,-0.000000,0.000000,0.000000,0.000000,0.011832,-0.099298,-0.000000
87,7976438.492202,613502.791267,0.000000,-541.315759,7037.902116,0.000000,7976311.858089,615119.551811,-0.000000,-542.385220,7029.103530,-0.000000,0.000000,0.000000,0.000000,0.012040,-0.099273,-0.000000
88,7975894.040567,620540.451270,0.000000,-547.525345,7037.421781,0.000000,7975766.343152,622148.362465,-0.000000,-548.582576,7028.522679,-0.000000,0.000000,0.000000,0.000000,0.012256,-0.099246,-0.000000
89,7975343.379560,627577.628171,0.000000,-553.734505,7036.935967,0.000000,7975214.631183,629176.589518,-0.000000,-554.779286,7027.936383,-0.000000,0.000000,0.000000,0.000000,0.012479,-0.099218,-0.000000
90,7974786.509612,634614.316493,0.000000,-559.943233,7036.444676,0.000000,7974656.722836,636204.227526,-0.000000,-560.975338,7027.344644,-0.000000,0.000000,0.000000,0.000000,0.012711,-0.099189,-0.000000
91,7974223.431154,641650.510756,0.000000,-566.151526,7035.947906,0.000000,7974092.618775,643231.271047,-0.000000,-567.170718,7026.747464,-0.000000,0.000000,0.000000,0.000000,0.012952,-0.099158,-0.000000
92,7973654.144626,648686.205484,0.000000,-572.359378,7035.445659,0.000000,7973522.319679,650257.714642,-0.000000,-573.365412,7026.144846,-0.000000,0.000000,0.000000,0.000000,0.013202,-0.099125,-0.000000
93,7973078.650470,655721.395198,0.000000,-578.566785,7034.937934,0.000000,7972945.826241,657283.552874,-0.000000,-579.559407,7025.536792,-0.000000,0.000000,0.000000,0.000000,0.013462,-0.099090,-0.000000
94,7972496.949135,662756.074421,0.000000,-584.773741,7034.424733,0.000000,7972363.139167,664308.780307,-0.000000,-585.752687,7024.923304,-0.000000,0.000000,0.000000,0.000000,0.013732,-0.099053,-0.000000
95,7971909.041073,669790.237678,0.000000,-590.980242,7033.906055,0.000000,7971774.259182,671333.391509,-0.000000,-591.945237,7024.304385,-0.000000,0.000000,0.000000,0.000000,0.014012,-0.099013,-0.000000
96,7971314.926742,676823.879491,0.000000,-597.186283,7033.381901,0.000000,7971179.187021,678357.381050,-0.000000,-598.137042,7023.680037,-0.000000,0.000000,0.000000,0.000000,0.014304,-0.098972,-0.000000
97,7970714.606604,683856.994385,0.000000,-603.391859,7032.852271,0.000000,7970577.923438,685380.743504,-0.000000,-604.328085,7023.050265,-0.000000,0.000000,0.000000,0.000000,0.014608,-0.098927,-0.000000
98,7970108.081127,690889.576885,0.000000,-609.596965,7032.317167,0.000000,7969970.469204,692403.473447,-0.000000,-610.518350,7022.415070,-0.000000,0.000000,0.000000,0.000000,0.014924,-0.098880,-0.000000
99,7969495.350782,697921.621515,0.000000,-615.801597,7031.776587,0.000000,7969356.825105,699425.565459,-0.000000,-616.707819,7021.774456,-0.000000,0.000000,0.000000,0.000000,0.015252,-0.098830,-0.000000
100,7968876.416048,704953.122801,0.000000,-622.005750,7031.230533,0.000000,7968736.991947,706447.014122,-0.000000,-622.896474,7021.128428,-0.000000,0.000000,0.000000,0.000000,0.015595,-0.098777,-0.000000
101,7968251.277405,711984.075269,0.000000,-628.209418,7030.679005,0.000000,7968110.970553,713467.814024,-0.000000,-629.084297,7020.476988,-0.000000,0.000000,0.000000,0.000000,0.015952,-0.098719,-0.000000
102,7967619.935340,719014.473444,0.000000,-634.412598,7030.122004,0.000000,7967478.761765,720487.959755,-0.000000,-635.271266,7019.820142,-0.000000,0.000000,0.000000,0.000000,0.016324,-0.098659,-0.000000
103,7966982.390344,726044.311855,0.000000,-640.615284,7029.559530,0.000000,7966840.366446,727507.445911,-0.000000,-641.457364,7019.157893,-0.000000,0.000000,0.000000,0.000000,0.016712,-0.098594,-0.000000
104,7966338.642914,733073.585027,0.000000,-646.817471,7028.991583,0.000000,7966195.785480,734526.267092,-0.000000,-647.642567,7018.490246,-0.000000,0.000000,0.000000,0.000000,0.017118,-0.098524,-0.000000
105,7965688.693551,740102.287489,0.000000,-653.019154,7028.418163,0.000000,7965545.019771,741544.417903,-0.000000,-653.826853,7017.817207,-0.000000,0.000000,0.000000,0.000000,0.017541,-0.098449,-0.000000
106,7965032.542761,747130.413769,0.000000,-659.220329,7027.839272,0.000000,7964888.070249,748561.892953,-0.000000,-660.010200,7017.138782,-0.000000,0.000000,0.000000,0.000000,0.017984,-0.098370,-0.000000
107,7964370.191055,754157.958394,0.000000,-665.420991,7027.254910,0.000000,7964224.937865,755578.686861,-0.000000,-666.192582,7016.454975,-0.000000,0.000000,0.000000,0.000000,0.018447,-0.098284,-0.000000
108,7963701.638948,761184.915894,0.000000,-671.621135,7026.665077,0.000000,7963555.623597,762594.794248,-0.000000,-672.373974,7015.765795,-0.000000,0.000000,0.000000,0.000000,0.018932,-0.098192,-0.000000
109,7963026.886960,768211.280799,0.000000,-677.820756,7026.069774,0.000000,7962880.128447,769610.209743,-0.000000,-678.554349,7015.071248,-0.000000,0.000000,0.000000,0.000000,0.019440,-0.098092,-0.000000
110,7962345.935617,775237.047638,0.000000,-684.019850,7025.469000,0.000000,7962198.453449,776624.927985,-0.000000,-684.733679,7014.371342,-0.000000,0.000000,0.000000,0.000000,0.019973,-0.097985,-0.000000
111,7961658.785449,782262.210941,0.000000,-690.218411,7024.862757,0.000000,7961510.599662,783638.943619,-0.000000,-690.911932,7013.666087,-0.000000,0.000000,0.000000,0.000000,0.020531,-0.097870,-0.000000
112,7960965.436991,789286.765239,0.000000,-696.416435,7024.251045,0.000000,7960816.568179,790652.251299,-0.000000,-697.089077,7012.955490,-0.000000,0.000000,0.000000,0.000000,0.021118,-0.097745,-0.000000
113,7960265.890782,796310.705064,0.000000,-702.613917,7023.633865,0.000000,7960116.360124,797664.845690,-0.000000,-703.265081,7012.239563,-0.000000,0.000000,0.000000,0.000000,0.021736,-0.097609,-0.000000
114,7959560.147367,803334.024947,0.000000,-708.810852,7023.011216,0.000000,7959409.976657,804676.721467,-0.000000,-709.439907,7011.518317,-0.000000,0.000000,0.000000,0.000000,0.022385,-0.097462,-0.000000
115,7958848.207296,810356.719421,0.000000,-715.007235,7022.383101,0.000000,7958697.418974,811687.873317,-0.000000,-715.613517,7010.791766,-0.000000,0.000000,0.000000,0.000000,0.023069,-0.097303,-0.000000
116,7958130.071122,817378.783017,0.000000,-721.203062,7021.749518,0.000000,7957978.688313,818698.295942,-0.000000,-721.785870,7010.059921,-0.000000,0.000000,0.000000,0.000000,0.023791,-0.097129,-0.000000
117,7957405.739404,824400.210270,0.000000,-727.398327,7021.110468,0.000000,7957253.785951,825707.984057,-0.000000,-727.956924,7009.322801,-0.000000,0.000000,0.000000,0.000000,0.024554,-0.096939,-0.000000
118,7956675.212707,831420.995713,0.000000,-733.593026,7020.465952,0.000000,7956522.713212,832716.932393,-0.000000,-734.126630,7008.580421,-0.000000,0.000000,0.000000,0.000000,0.025360,-0.096731,-0.000000
119,7955938.491599,838441.133880,0.000000,-739.787153,7019.815971,0.000000,7955785.471467,839725.135702,-0.000000,-740.294940,7007.832801,-0.000000,0.000000,0.000000,0.000000,0.026213,-0.096503,-0.000000
120,7955195.576654,845460.619306,0.000000,-745.980706,7019.160525,0.000000,7955042.062142,846732.588753,-0.000000,-746.461798,7007.079962,-0.000000,0.000000,0.000000,0.000000,0.027118,-0.096253,0.000000
121,7954446.468449,852479.446527,0.000000,-752.173677,7018.499614,0.000000,7954292.486715,853739.286341,-0.000000,-752.627147,7006.321930,-0.000000,0.000000,0.000000,0.000000,0.028079,-0.095977,0.000000
122,7953691.167569,859497.610076,0.000000,-758.366063,7017.833239,0.000000,7953536.746728,860745.223286,-0.000000,-758.790924,7005.558732,-0.000000,0.000000,0.000000,0.000000,0.029101,-0.095672,0.000000
123,7952929.674600,866515.104492,0.000000,-764.557858,7017.161401,0.000000,7952774.843786,867750.394437,-0.000000,-764.953060,7004.790399,-0.000000,0.000000,0.000000,0.000000,0.030189,-0.095334,0.000000
124,7952161.990136,873531.924311,0.000000,-770.749059,7016.484099,0.000000,7952006.779568,874754.794677,-0.000000,-771.113481,7004.016968,-0.000000,0.000000,0.000000,0.000000,0.031351,-0.094958,0.000000
125,7951388.114774,880548.064070,0.000000,-776.939659,7015.801336,0.000000,7951232.555830,881758.418927,-0.000000,-777.272105,7003.238478,-0.000000,0.000000,0.000000,0.000000,0.032594,-0.094539,0.000000
126,7950608.049116,887563.518307,0.000000,-783.129655,7015.113110,0.000000,7950452.174411,888761.262152,-0.000000,-783.428845,7002.454977,-0.000000,0.000000,0.000000,0.000000,0.033925,-0.094070,0.000000
127,7949821.793771,894578.281560,0.000000,-789.319041,7014.419423,0.000000,7949665.637246,895763.319369,-0.000000,-789.583601,7001.666519,-0.000000,0.000000,0.000000,0.000000,0.035354,-0.093542,0.000000
128,7949029.349349,901592.348367,0.000000,-795.507812,7013.720275,0.000000,7948872.946371,902764.585651,-0.000000,-795.736267,7000.873167,-0.000000,0.000000,0.000000,0.000000,0.036892,-0.092946,0.000000
129,7948230.716469,908605.713270,0.000000,-801.695964,7013.015666,0.000000,7948074.103935,909765.056140,-0.000000,-801.886725,7000.074996,-0.000000,0.000000,0.000000,0.000000,0.038550,-0.092271,0.000000
