time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz
26,7997894.173939,183509.752067,0.000000,-161.917251,7056.829891,0.000000,7997890.002833,183709.099345,0.000000,-162.061967,7056.780481,0.000000,0.000000,0.000000,0.000000,0.001161,-0.001659,0.000000
27,7997729.112329,190566.508896,0.000000,-168.143682,7056.684306,0.000000,7997724.797094,190765.805850,0.000000,-168.287237,7056.633088,0.000000,0.000000,0.000000,0.000000,0.001157,-0.001652,0.000000
28,7997557.824354,197623.117365,0.000000,-174.369983,7056.533228,0.000000,7997553.366148,197822.362192,0.000000,-174.512381,7056.480209,0.000000,0.000000,0.000000,0.000000,0.001152,-0.001646,0.000000
29,7997380.310147,204679.571982,0.000000,-180.596147,7056.376656,0.000000,7997375.710124,204878.762884,0.000000,-180.737393,7056.321843,0.000000,0.000000,0.000000,0.000000,0.001148,-0.001639,0.000000
30,7997196.569846,211735.867252,0.000000,-186.822171,7056.214590,0.000000,7997191.829156,211935.002439,0.000000,-186.962270,7056.157990,0.000000,0.000000,0.000000,0.000000,0.001143,-0.001632,0.000000
31,7997006.603593,218791.997682,0.000000,-193.048050,7056.047031,0.000000,7997001.723383,218991.075370,0.000000,-193.187005,7055.988651,0.000000,0.000000,0.000000,0.000000,0.001139,-0.001625,0.000000
32,7996810.411537,225847.957779,0.000000,-199.273779,7055.873978,0.000000,7996805.392948,226046.976191,0.000000,-199.411594,7055.813825,0.000000,0.000000,0.000000,0.000000,0.001134,-0.001619,0.000000
33,7996607.993831,232903.742049,0.000000,-205.499352,7055.695433,0.000000,7996602.838000,233102.699416,0.000000,-205.636032,7055.633513,0.000000,0.000000,0.000000,0.000000,0.001130,-0.001612,0.000000
34,7996399.350631,239959.345000,0.000000,-211.724766,7055.511394,0.000000,7996394.058692,240158.239558,0.000000,-211.860315,7055.447714,0.000000,0.000000,0.000000,0.000000,0.001125,-0.001605,0.000000
35,7996184.482100,247014.761139,0.000000,-217.950015,7055.321863,0.000000,7996179.055181,247213.591131,0.000000,-218.084437,7055.256430,0.000000,0.000000,0.000000,0.000000,0.001121,-0.001598,0.000000
36,7995963.388406,254069.984973,0.000000,-224.175094,7055.126839,0.000000,7995957.827632,254268.748649,0.000000,-224.308394,7055.059659,0.000000,0.000000,0.000000,0.000000,0.001116,-0.001592,0.000000
37,7995736.069721,261125.011008,0.000000,-230.399999,7054.926322,0.000000,7995730.376211,261323.706627,0.000000,-230.532180,7054.857403,0.000000,0.000000,0.000000,0.000000,0.001112,-0.001585,0.000000
38,7995502.526220,268179.833754,0.000000,-236.624724,7054.720314,0.000000,7995496.701092,268378.459578,0.000000,-236.755792,7054.649661,0.000000,0.000000,0.000000,0.000000,0.001108,-0.001578,0.000000
39,7995262.758087,275234.447717,0.000000,-242.849266,7054.508812,0.000000,7995256.802452,275433.002016,0.000000,-242.979223,7054.436434,0.000000,0.000000,0.000000,0.000000,0.001103,-0.001572,0.000000
40,7995016.765508,282288.847406,0.000000,-249.073618,7054.291819,0.000000,7995010.680473,282487.328458,0.000000,-249.202470,7054.217721,0.000000,0.000000,0.000000,0.000000,0.001099,-0.001565,0.000000
41,7994764.548673,289343.027327,0.000000,-255.297777,7054.069334,0.000000,7994758.335343,289541.433416,0.000000,-255.425527,7053.993523,0.000000,0.000000,0.000000,0.000000,0.001095,-0.001558,0.000000
42,7994506.107780,296396.981991,0.000000,-261.521736,7053.841357,0.000000,7994499.767254,296595.311407,0.000000,-261.648389,7053.763840,0.000000,0.000000,0.000000,0.000000,0.001090,-0.001552,0.000000
43,7994241.443030,303450.705904,0.000000,-267.745493,7053.607889,0.000000,7994234.976403,303648.956944,0.000000,-267.871052,7053.528672,0.000000,0.000000,0.000000,0.000000,0.001086,-0.001545,0.000000
44,7993970.554628,310504.193576,0.000000,-273.969041,7053.368929,0.000000,7993963.962992,310702.364544,0.000000,-274.093511,7053.288020,0.000000,0.000000,0.000000,0.000000,0.001082,-0.001539,0.000000
45,7993693.442785,317557.439515,0.000000,-280.192375,7053.124478,0.000000,7993686.727227,317755.528723,0.000000,-280.315761,7053.041883,0.000000,0.000000,0.000000,0.000000,0.001077,-0.001532,0.000000
46,7993410.107718,324610.438231,0.000000,-286.415492,7052.874537,0.000000,7993403.269320,324808.443994,0.000000,-286.537796,7052.790261,0.000000,0.000000,0.000000,0.000000,0.001073,-0.001525,0.000000
47,7993120.549646,331663.184231,0.000000,-292.638386,7052.619104,0.000000,7993113.589487,331861.104875,0.000000,-292.759613,7052.533156,0.000000,0.000000,0.000000,0.000000,0.001069,-0.001519,0.000000
48,7992824.768794,338715.672027,0.000000,-298.861052,7052.358181,0.000000,7992817.687950,338913.505881,0.000000,-298.981206,7052.270567,0.000000,0.000000,0.000000,0.000000,0.001064,-0.001512,0.000000
49,7992522.765394,345767.896126,0.000000,-305.083485,7052.091767,0.000000,7992515.564935,345965.641528,0.000000,-305.202571,7052.002494,0.000000,0.000000,0.000000,0.000000,0.001060,-0.001506,0.000000
50,7992214.539680,352819.851039,0.000000,-311.305681,7051.819863,0.000000,7992207.220673,353017.506333,0.000000,-311.423702,7051.728937,0.000000,0.000000,0.000000,0.000000,0.001056,-0.001499,0.000000
51,7991900.091892,359871.531276,0.000000,-317.527635,7051.542470,0.000000,7991892.655399,360069.094813,0.000000,-317.644595,7051.449897,0.000000,0.000000,0.000000,0.000000,0.001052,-0.001492,0.000000
52,7991579.422274,366922.931347,0.000000,-323.749341,7051.259586,0.000000,7991571.869355,367120.401483,0.000000,-323.865245,7051.165374,0.000000,0.000000,0.000000,0.000000,0.001047,-0.001486,0.000000
53,7991252.531077,373974.045763,0.000000,-329.970796,7050.971213,0.000000,7991244.862786,374171.420862,0.000000,-330.085647,7050.875368,0.000000,0.000000,0.000000,0.000000,0.001043,-0.001479,0.000000
54,7990919.418555,381024.869033,0.000000,-336.191994,7050.677351,0.000000,7990911.635942,381222.147466,0.000000,-336.305796,7050.579880,0.000000,0.000000,0.000000,0.000000,0.001039,-0.001473,0.000000
55,7990580.084966,388075.395669,0.000000,-342.412930,7050.378000,0.000000,7990572.189079,388272.575813,0.000000,-342.525687,7050.278909,0.000000,0.000000,0.000000,0.000000,0.001035,-0.001466,0.000000
56,7990234.530576,395125.620181,0.000000,-348.633599,7050.073159,0.000000,7990226.522456,395322.700419,0.000000,-348.745316,7049.972455,0.000000,0.000000,0.000000,0.000000,0.001031,-0.001460,0.000000
57,7989882.755652,402175.537082,0.000000,-354.853998,7049.762830,0.000000,7989874.636340,402372.515805,0.000000,-354.964678,7049.660520,0.000000,0.000000,0.000000,0.000000,0.001026,-0.001453,0.000000
58,7989524.760470,409225.140882,0.000000,-361.074120,7049.447013,0.000000,7989516.530999,409422.016486,0.000000,-361.183767,7049.343103,0.000000,0.000000,0.000000,0.000000,0.001022,-0.001447,0.000000
59,7989160.545306,416274.426093,0.000000,-367.293961,7049.125708,0.000000,7989152.206708,416471.196982,0.000000,-367.402579,7049.020204,0.000000,0.000000,0.000000,0.000000,0.001018,-0.001440,0.000000
60,7988790.110446,423323.387228,0.000000,-373.513516,7048.798915,0.000000,7988781.663748,423520.051811,0.000000,-373.621109,7048.691824,0.000000,0.000000,0.000000,0.000000,0.001014,-0.001434,0.000000
61,7988413.456177,430372.018798,0.000000,-379.732781,7048.466634,0.000000,7988404.902401,430568.575492,0.000000,-379.839352,7048.357963,0.000000,0.000000,0.000000,0.000000,0.001010,-0.001427,0.000000
62,7988030.582792,437420.315316,0.000000,-385.951749,7048.128866,0.000000,7988021.922958,437616.762545,0.000000,-386.057304,7048.018621,0.000000,0.000000,0.000000,0.000000,0.001006,-0.001421,0.000000
63,7987641.490590,444468.271296,0.000000,-392.170418,7047.785611,0.000000,7987632.725713,444664.607487,0.000000,-392.274959,7047.673798,0.000000,0.000000,0.000000,0.000000,0.001002,-0.001415,0.000000
64,7987246.179873,451515.881249,0.000000,-398.388781,7047.436869,0.000000,7987237.310965,451712.104840,0.000000,-398.492313,7047.323496,0.000000,0.000000,0.000000,0.000000,0.000998,-0.001408,0.000000
65,7986844.650949,458563.139689,0.000000,-404.606834,7047.082640,0.000000,7986835.679017,458759.249122,0.000000,-404.709360,7046.967713,0.000000,0.000000,0.000000,0.000000,0.000993,-0.001402,0.000000
66,7986436.904130,465610.041130,0.000000,-410.824573,7046.722925,0.000000,7986427.830178,465806.034855,0.000000,-410.926097,7046.606450,0.000000,0.000000,0.000000,0.000000,0.000989,-0.001395,0.000000
67,7986022.939734,472656.580086,0.000000,-417.041991,7046.357724,0.000000,7986013.764762,472852.456557,0.000000,-417.142517,7046.239708,0.000000,0.000000,0.000000,0.000000,0.000985,-0.001389,0.000000
68,7985602.758084,479702.751070,0.000000,-423.259085,7045.987038,0.000000,7985593.483088,479898.508751,0.000000,-423.358617,7045.867487,0.000000,0.000000,0.000000,0.000000,0.000981,-0.001383,0.000000
69,7985176.359505,486748.548598,0.000000,-429.475850,7045.610865,0.000000,7985166.985477,486944.185956,0.000000,-429.574391,7045.489787,0.000000,0.000000,0.000000,0.000000,0.000977,-0.001376,0.000000
70,7984743.744330,493793.967184,0.000000,-435.692280,7045.229208,0.000000,7984734.272259,493989.482695,0.000000,-435.789835,7045.106608,0.000000,0.000000,0.000000,0.000000,0.000973,-0.001370,0.000000
71,7984304.912896,500839.001342,0.000000,-441.908371,7044.842066,0.000000,7984295.343766,501034.393487,0.000000,-442.004943,7044.717951,0.000000,0.000000,0.000000,0.000000,0.000969,-0.001363,0.000000
72,7983859.865544,507883.645589,0.000000,-448.124118,7044.449440,0.000000,7983850.200337,508078.912857,0.000000,-448.219711,7044.323815,0.000000,0.000000,0.000000,0.000000,0.000965,-0.001357,0.000000
73,7983408.602620,514927.894440,0.000000,-454.339516,7044.051329,0.000000,7983398.842313,515123.035324,0.000000,-454.434134,7043.924202,0.000000,0.000000,0.000000,0.000000,0.000961,-0.001351,0.000000
74,7982951.124477,521971.742411,0.000000,-460.554561,7043.647734,0.000000,7982941.270043,522166.755413,0.000000,-460.648207,7043.519112,0.000000,0.000000,0.000000,0.000000,0.000957,-0.001344,0.000000
75,7982487.431469,529015.184017,0.000000,-466.769247,7043.238656,0.000000,7982477.483878,529210.067645,0.000000,-466.861925,7043.108544,0.000000,0.000000,0.000000,0.000000,0.000953,-0.001338,0.000000
76,7982017.523959,536058.213777,0.000000,-472.983570,7042.824094,0.000000,7982007.484177,536252.966543,0.000000,-473.075284,7042.692499,0.000000,0.000000,0.000000,0.000000,0.000949,-0.001332,0.000000
77,7981541.402311,543100.826205,0.000000,-479.197525,7042.404050,0.000000,7981531.271300,543295.446631,0.000000,-479.288278,7042.270978,0.000000,0.000000,0.000000,0.000000,0.000945,-0.001325,0.000000
78,7981059.066896,550143.015821,0.000000,-485.411106,7041.978523,0.000000,7981048.845615,550337.502432,0.000000,-485.500903,7041.843981,0.000000,0.000000,0.000000,0.000000,0.000942,-0.001319,0.000000
79,7980570.518090,557184.777141,0.000000,-491.624310,7041.547513,0.000000,7980560.207494,557379.128471,0.000000,-491.713154,7041.411508,0.000000,0.000000,0.000000,0.000000,0.000938,-0.001313,0.000000
80,7980075.756273,564226.104683,0.000000,-497.837132,7041.111022,0.000000,7980065.357313,564420.319271,0.000000,-497.925026,7040.973559,0.000000,0.000000,0.000000,0.000000,0.000934,-0.001307,0.000000
81,7979574.781830,571266.992965,0.000000,-504.049565,7040.669049,0.000000,7979564.295453,571461.069358,0.000000,-504.136514,7040.530135,0.000000,0.000000,0.000000,0.000000,0.000930,-0.001300,0.000000
82,7979067.595151,578307.436506,0.000000,-510.261607,7040.221594,0.000000,7979057.022302,578501.373255,0.000000,-510.347613,7040.081236,0.000000,0.000000,0.000000,0.000000,0.000926,-0.001294,0.000000
83,7978554.196631,585347.429824,0.000000,-516.473251,7039.768659,0.000000,7978543.538249,585541.225489,0.000000,-516.558318,7039.626862,0.000000,0.000000,0.000000,0.000000,0.000922,-0.001288,0.000000
84,7978034.586669,592386.967440,0.000000,-522.684493,7039.310243,0.000000,7978023.843692,592580.620585,0.000000,-522.768626,7039.167015,0.000000,0.000000,0.000000,0.000000,0.000918,-0.001282,0.000000
85,7977508.765670,599426.043872,0.000000,-528.895328,7038.846347,0.000000,7977497.939030,599619.553069,0.000000,-528.978530,7038.701693,0.000000,0.000000,0.000000,0.000000,0.000914,-0.001275,0.000000
86,7976976.734043,606464.653641,0.000000,-535.105752,7038.376971,0.000000,7976965.824670,606658.017466,0.000000,-535.188026,7038.230898,0.000000,0.000000,0.000000,0.000000,0.000911,-0.001269,0.000000
87,7976438.492202,613502.791266,0.000000,-541.315759,7037.902116,0.000000,7976427.501023,613696.008305,0.000000,-541.397109,7037.754629,0.000000,0.000000,0.000000,0.000000,0.000907,-0.001263,0.000000
88,7975894.040567,620540.451270,0.000000,-547.525345,7037.421781,0.000000,7975882.968502,620733.520112,0.000000,-547.605774,7037.272888,0.000000,0.000000,0.000000,0.000000,0.000903,-0.001257,0.000000
89,7975343.379560,627577.628171,0.000000,-553.734505,7036.935967,0.000000,7975332.227530,627770.547414,0.000000,-553.814017,7036.785675,0.000000,0.000000,0.000000,0.000000,0.000899,-0.001251,0.000000
90,7974786.509612,634614.316493,0.000000,-559.943233,7036.444676,0.000000,7974775.278530,634807.084739,0.000000,-560.021832,7036.292989,0.000000,0.000000,0.000000,0.000000,0.000895,-0.001244,0.000000
91,7974223.431154,641650.510756,0.000000,-566.151526,7035.947906,0.000000,7974212.121933,641843.126615,0.000000,-566.229215,7035.794832,0.000000,0.000000,0.000000,0.000000,0.000891,-0.001238,0.000000
92,7973654.144626,648686.205484,0.000000,-572.359378,7035.445659,0.000000,7973642.758174,648878.667571,0.000000,-572.436161,7035.291203,0.000000,0.000000,0.000000,0.000000,0.000888,-0.001232,0.000000
93,7973078.650470,655721.395198,0.000000,-578.566785,7034.937934,0.000000,7973067.187692,655913.702135,0.000000,-578.642664,7034.782104,0.000000,0.000000,0.000000,0.000000,0.000884,-0.001226,0.000000
94,7972496.949135,662756.074421,0.000000,-584.773741,7034.424733,0.000000,7972485.410931,662948.224837,0.000000,-584.848721,7034.267533,0.000000,0.000000,0.000000,0.000000,0.000880,-0.001220,0.000000
95,7971909.041073,669790.237678,0.000000,-590.980242,7033.906055,0.000000,7971897.428341,669982.230206,0.000000,-591.054326,7033.747493,0.000000,0.000000,0.000000,0.000000,0.000876,-0.001214,0.000000
96,7971314.926742,676823.879491,0.000000,-597.186283,7033.381901,0.000000,7971303.240376,677015.712773,0.000000,-597.259475,7033.221983,0.000000,0.000000,0.000000,0.000000,0.000873,-0.001208,0.000000
