time,x,y,z,vx,vy,vz
1.562169680111265507e+03,1.457866677720519135e+02,1.750814275467341076e+03,0.000000000000000000e+00,9.367395011009944927e-02,-2.830597491790035614e-01,0.000000000000000000e+00
1.572183588317107024e+03,1.467234072731529295e+02,1.747983677975551018e+03,0.000000000000000000e+00,9.326177082092595994e-02,-2.842889688586090480e-01,0.000000000000000000e+00
1.582197496522948541e+03,1.476560249813621795e+02,1.745140788286965062e+03,0.000000000000000000e+00,9.284790912710853827e-02,-2.855124118264421584e-01,0.000000000000000000e+00
1.592211404728789830e+03,1.485845040726332513e+02,1.742285664168700578e+03,0.000000000000000000e+00,9.243241294447739065e-02,-2.867300758046630316e-01,0.000000000000000000e+00
1.602225312934631347e+03,1.495088282020780355e+02,1.739418363410653910e+03,0.000000000000000000e+00,9.201532887229384172e-02,-2.879419583992776088e-01,0.000000000000000000e+00
1.612239221140472864e+03,1.504289814908009646e+02,1.736538943826661352e+03,0.000000000000000000e+00,9.159670222854437993e-02,-2.891480571067313599e-01,0.000000000000000000e+00
1.622253129346314154e+03,1.513449485130864218e+02,1.733647463255593948e+03,0.000000000000000000e+00,9.117657708421533780e-02,-2.903483693202605354e-01,0.000000000000000000e+00
1.632267037552155671e+03,1.522567142839285736e+02,1.730743979562391360e+03,0.000000000000000000e+00,9.075499629680999769e-02,-2.915428923360086633e-01,0.000000000000000000e+00
1.642280945757997188e+03,1.531642642468966926e+02,1.727828550639031164e+03,0.000000000000000000e+00,9.033200154280296434e-02,-2.927316233589151162e-01,0.000000000000000000e+00
1.652294853963838477e+03,1.540675842623247149e+02,1.724901234405441983e+03,0.000000000000000000e+00,8.990763334933651874e-02,-2.939145595083841878e-01,0.000000000000000000e+00
1.662308762169679994e+03,1.549666605958180696e+02,1.721962088810358182e+03,0.000000000000000000e+00,8.948193112510258174e-02,-2.950916978237419497e-01,0.000000000000000000e+00
1.672322670375521511e+03,1.558614799070691106e+02,1.719011171832120908e+03,0.000000000000000000e+00,8.905493319040495848e-02,-2.962630352694856639e-01,0.000000000000000000e+00
1.682336578581363028e+03,1.567520292389731367e+02,1.716048541479426149e+03,0.000000000000000000e+00,8.862667680629497668e-02,-2.974285687403337985e-01,0.000000000000000000e+00
1.692350486787204318e+03,1.576382960070360753e+02,1.713074255792022768e+03,0.000000000000000000e+00,8.819719820318322467e-02,-2.985882950660845858e-01,0.000000000000000000e+00
1.702364394993045835e+03,1.585202679890679178e+02,1.710088372841361888e+03,0.000000000000000000e+00,8.776653260848223115e-02,-2.997422110162855646e-01,0.000000000000000000e+00
1.712378303198887352e+03,1.593979333151527271e+02,1.707090950731198973e+03,0.000000000000000000e+00,8.733471427363088957e-02,-3.008903133047233780e-01,0.000000000000000000e+00
1.722392211404728641e+03,1.602712804578890484e+02,1.704082047598152030e+03,0.000000000000000000e+00,8.690177650041935875e-02,-3.020325985937387658e-01,0.000000000000000000e+00
1.732406119610570158e+03,1.611402982228932501e+02,1.701061721612214569e+03,0.000000000000000000e+00,8.646775166648348887e-02,-3.031690634983708055e-01,0.000000000000000000e+00
1.742420027816411675e+03,1.620049757395580912e+02,1.698030030977230808e+03,0.000000000000000000e+00,8.603267125031968665e-02,-3.042997045903396702e-01,0.000000000000000000e+00
1.752433936022252965e+03,1.628653024520613144e+02,1.694987033931327460e+03,0.000000000000000000e+00,8.559656585547022190e-02,-3.054245184018688497e-01,0.000000000000000000e+00
1.762447844228094482e+03,1.637212681106159948e+02,1.691932788747308905e+03,0.000000000000000000e+00,8.515946523418815861e-02,-3.065435014293556026e-01,0.000000000000000000e+00
1.772461752433935999e+03,1.645728627629578966e+02,1.688867353733015307e+03,0.000000000000000000e+00,8.472139831038923152e-02,-3.076566501368924733e-01,0.000000000000000000e+00
1.782475660639777288e+03,1.654200767460617953e+02,1.685790787231646618e+03,0.000000000000000000e+00,8.428239320208817664e-02,-3.087639609596459223e-01,0.000000000000000000e+00
1.792489568845618805e+03,1.662629006780826728e+02,1.682703147622049983e+03,0.000000000000000000e+00,8.384247724314985994e-02,-3.098654303070957350e-01,0.000000000000000000e+00
1.802503477051460322e+03,1.671013254505141674e+02,1.679604493318979166e+03,0.000000000000000000e+00,8.340167700449789556e-02,-3.109610545661412040e-01,0.000000000000000000e+00
1.812517385257301612e+03,1.679353422205591357e+02,1.676494882773317840e+03,0.000000000000000000e+00,8.296001831480552535e-02,-3.120508301040778587e-01,0.000000000000000000e+00
1.822531293463143129e+03,1.687649424037071810e+02,1.673374374472276941e+03,0.000000000000000000e+00,8.251752628059114136e-02,-3.131347532714485182e-01,0.000000000000000000e+00
1.832545201668984646e+03,1.695901176665130947e+02,1.670243026939562469e+03,0.000000000000000000e+00,8.207422530577450359e-02,-3.142128204047733298e-01,0.000000000000000000e+00
1.842559109874825936e+03,1.704108599195708393e+02,1.667100898735514647e+03,0.000000000000000000e+00,8.163013911074093465e-02,-3.152850278291635666e-01,0.000000000000000000e+00
1.852573018080667453e+03,1.712271613106782695e+02,1.663948048457222967e+03,0.000000000000000000e+00,8.118529075088991298e-02,-3.163513718608220171e-01,0.000000000000000000e+00
1.862586926286508969e+03,1.720390142181871624e+02,1.660784534738614866e+03,0.000000000000000000e+00,8.073970263468160935e-02,-3.174118488094346269e-01,0.000000000000000000e+00
1.872600834492350486e+03,1.728464112445340106e+02,1.657610416250520302e+03,0.000000000000000000e+00,8.029339654129701020e-02,-3.184664549804563927e-01,0.000000000000000000e+00
1.882614742698191776e+03,1.736493452099469721e+02,1.654425751700715864e+03,0.000000000000000000e+00,7.984639363760014097e-02,-3.195151866772947269e-01,0.000000000000000000e+00
1.892628650904033293e+03,1.744478091463229816e+02,1.651230599833942961e+03,0.000000000000000000e+00,7.939871449491274491e-02,-3.205580402033962883e-01,0.000000000000000000e+00
1.902642559109874810e+03,1.752417962912720952e+02,1.648025019431908959e+03,0.000000000000000000e+00,7.895037910517181678e-02,-3.215950118642375566e-01,0.000000000000000000e+00
1.912656467315716100e+03,1.760313000823238383e+02,1.644809069313266491e+03,0.000000000000000000e+00,7.850140689677478911e-02,-3.226260979692242570e-01,0.000000000000000000e+00
1.922670375521557617e+03,1.768163141512915786e+02,1.641582808333574349e+03,0.000000000000000000e+00,7.805181674983015239e-02,-3.236512948335012463e-01,0.000000000000000000e+00
1.932684283727399134e+03,1.775968323187898648e+02,1.638346295385239273e+03,0.000000000000000000e+00,7.760162701122290396e-02,-3.246705987796793536e-01,0.000000000000000000e+00
1.942698191933240423e+03,1.783728485889021158e+02,1.635099589397442514e+03,0.000000000000000000e+00,7.715085550911081336e-02,-3.256840061394770114e-01,0.000000000000000000e+00
1.952712100139081940e+03,1.791443571439932327e+02,1.631842749336047746e+03,0.000000000000000000e+00,7.669951956708569163e-02,-3.266915132552843382e-01,0.000000000000000000e+00
1.962726008344923457e+03,1.799113523396640915e+02,1.628575834203495106e+03,0.000000000000000000e+00,7.624763601801357038e-02,-3.276931164816501152e-01,0.000000000000000000e+00
1.972739916550764747e+03,1.806738286998442220e+02,1.625298903038678645e+03,0.000000000000000000e+00,7.579522121740132901e-02,-3.286888121866934909e-01,0.000000000000000000e+00
1.982753824756606264e+03,1.814317809120182403e+02,1.622012014916811722e+03,0.000000000000000000e+00,7.534229105653235392e-02,-3.296785967534462403e-01,0.000000000000000000e+00
1.992767732962447781e+03,1.821852038225835599e+02,1.618715228949277162e+03,0.000000000000000000e+00,7.488886097506361472e-02,-3.306624665811237485e-01,0.000000000000000000e+00
2.002781641168289298e+03,1.829340924323342108e+02,1.615408604283466047e+03,0.000000000000000000e+00,7.443494597351282827e-02,-3.316404180863329332e-01,0.000000000000000000e+00
2.012795549374130587e+03,1.836784418920693156e+02,1.612092200102602646e+03,0.000000000000000000e+00,7.398056062517591180e-02,-3.326124477042131655e-01,0.000000000000000000e+00
2.022809457579972104e+03,1.844182474983210795e+02,1.608766075625560461e+03,0.000000000000000000e+00,7.352571908805320688e-02,-3.335785518895182378e-01,0.000000000000000000e+00
2.032823365785813621e+03,1.851535046892016112e+02,1.605430290106665325e+03,0.000000000000000000e+00,7.307043511606511887e-02,-3.345387271176355481e-01,0.000000000000000000e+00
2.042837273991654911e+03,1.858842090403622649e+02,1.602084902835488720e+03,0.000000000000000000e+00,7.261472207021506253e-02,-3.354929698855508846e-01,0.000000000000000000e+00
2.052851182197496200e+03,1.866103562610644246e+02,1.598729973136633134e+03,0.000000000000000000e+00,7.215859292944321046e-02,-3.364412767127575310e-01,0.000000000000000000e+00
2.062865090403337945e+03,1.873319421903588591e+02,1.595365560369505602e+03,0.000000000000000000e+00,7.170206030107753592e-02,-3.373836441421111942e-01,0.000000000000000000e+00
2.072878998609179234e+03,1.880489627933696397e+02,1.591991723928084411e+03,0.000000000000000000e+00,7.124513643113115913e-02,-3.383200687406350271e-01,0.000000000000000000e+00
2.082892906815020979e+03,1.887614141576809743e+02,1.588608523240678096e+03,0.000000000000000000e+00,7.078783321414656993e-02,-3.392505471002742468e-01,0.000000000000000000e+00
2.092906815020862268e+03,1.894692924898224362e+02,1.585216017769675318e+03,0.000000000000000000e+00,7.033016220305643440e-02,-3.401750758386056228e-01,0.000000000000000000e+00
2.102920723226703558e+03,1.901725941118530159e+02,1.581814267011289303e+03,0.000000000000000000e+00,6.987213461844475615e-02,-3.410936515994982265e-01,0.000000000000000000e+00
2.112934631432545302e+03,1.908713154580374578e+02,1.578403330495294313e+03,0.000000000000000000e+00,6.941376135785498613e-02,-3.420062710537336015e-01,0.000000000000000000e+00
2.122948539638386592e+03,1.915654530716160195e+02,1.574983267784756890e+03,0.000000000000000000e+00,6.895505300465443188e-02,-3.429129308995813585e-01,0.000000000000000000e+00
2.132962447844227881e+03,1.922550036016625370e+02,1.571554138475761192e+03,0.000000000000000000e+00,6.849601983674515060e-02,-3.438136278633352472e-01,0.000000000000000000e+00
2.142976356050069626e+03,1.929399638000300001e+02,1.568116002197127727e+03,0.000000000000000000e+00,6.803667183499199911e-02,-3.447083586998104798e-01,0.000000000000000000e+00
2.152990264255910915e+03,1.936203305183799444e+02,1.564668918610129595e+03,0.000000000000000000e+00,6.757701869154354724e-02,-3.455971201928035308e-01,0.000000000000000000e+00
2.163004172461752205e+03,1.942961007052953732e+02,1.561212947408201671e+03,0.000000000000000000e+00,6.711706981770583502e-02,-3.464799091555150756e-01,0.000000000000000000e+00
2.173018080667593949e+03,1.949672714034724379e+02,1.557748148316646393e+03,0.000000000000000000e+00,6.665683435182381822e-02,-3.473567224309399570e-01,0.000000000000000000e+00
2.183031988873435239e+03,1.956338397469906738e+02,1.554274581092337257e+03,0.000000000000000000e+00,6.619632116688618784e-02,-3.482275568922230113e-01,0.000000000000000000e+00
2.193045897079276529e+03,1.962958029586595217e+02,1.550792305523415052e+03,0.000000000000000000e+00,6.573553887777508487e-02,-3.490924094429826430e-01,0.000000000000000000e+00
2.203059805285118273e+03,1.969531583474372667e+02,1.547301381428985223e+03,0.000000000000000000e+00,6.527449584861591547e-02,-3.499512770176059218e-01,0.000000000000000000e+00
2.213073713490959562e+03,1.976059033059234480e+02,1.543801868658809099e+03,0.000000000000000000e+00,6.481320019962921730e-02,-3.508041565815114837e-01,0.000000000000000000e+00
2.223087621696800852e+03,1.982540353079197359e+02,1.540293827092993979e+03,0.000000000000000000e+00,6.435165981398255353e-02,-3.516510451313865082e-01,0.000000000000000000e+00
2.233101529902642596e+03,1.988975519060595616e+02,1.536777316641680045e+03,0.000000000000000000e+00,6.388988234434332669e-02,-3.524919396953964390e-01,0.000000000000000000e+00
2.243115438108483886e+03,1.995364507295030023e+02,1.533252397244725898e+03,0.000000000000000000e+00,6.342787521942917783e-02,-3.533268373333688928e-01,0.000000000000000000e+00
2.253129346314325176e+03,2.001707294816972933e+02,1.529719128871392286e+03,0.000000000000000000e+00,6.296564565010977221e-02,-3.541557351369518658e-01,0.000000000000000000e+00
2.263143254520166920e+03,2.008003859381983887e+02,1.526177571520022866e+03,0.000000000000000000e+00,6.250320063568326479e-02,-3.549786302297504581e-01,0.000000000000000000e+00
2.273157162726008210e+03,2.014254179445552211e+02,1.522627785217725432e+03,0.000000000000000000e+00,6.204054696961135845e-02,-3.557955197674378400e-01,0.000000000000000000e+00
2.283171070931849499e+03,2.020458234142513163e+02,1.519069830020051086e+03,0.000000000000000000e+00,6.157769124540819761e-02,-3.566064009378479005e-01,0.000000000000000000e+00
2.293184979137691244e+03,2.026616003267054111e+02,1.515503766010672734e+03,0.000000000000000000e+00,6.111463986216070232e-02,-3.574112709610450800e-01,0.000000000000000000e+00
2.303198887343532533e+03,2.032727467253270106e+02,1.511929653301062217e+03,0.000000000000000000e+00,6.065139903011070727e-02,-3.582101270893757738e-01,0.000000000000000000e+00
2.313212795549373823e+03,2.038792607156281065e+02,1.508347552030168345e+03,0.000000000000000000e+00,6.018797477581240563e-02,-3.590029666074989190e-01,0.000000000000000000e+00
2.323226703755215567e+03,2.044811404633862537e+02,1.504757522364093575e+03,0.000000000000000000e+00,5.972437294734166818e-02,-3.597897868324009818e-01,0.000000000000000000e+00
2.333240611961056857e+03,2.050783841928596587e+02,1.501159624495769549e+03,0.000000000000000000e+00,5.926059921939234171e-02,-3.605705851133926831e-01,0.000000000000000000e+00
2.343254520166898146e+03,2.056709901850535971e+02,1.497553918644635587e+03,0.000000000000000000e+00,5.879665909806318369e-02,-3.613453588320887921e-01,0.000000000000000000e+00
2.353268428372739891e+03,2.062589567760342106e+02,1.493940465056314451e+03,0.000000000000000000e+00,5.833255792566607173e-02,-3.621141054023730432e-01,0.000000000000000000e+00
2.363282336578581180e+03,2.068422823552908767e+02,1.490319324002290841e+03,0.000000000000000000e+00,5.786830088529278798e-02,-3.628768222703479540e-01,0.000000000000000000e+00
2.373296244784422470e+03,2.074209653641438251e+02,1.486690555779587385e+03,0.000000000000000000e+00,5.740389300538280282e-02,-3.636335069142710430e-01,0.000000000000000000e+00
2.383310152990264214e+03,2.079950042941976278e+02,1.483054220710444497e+03,0.000000000000000000e+00,5.693933916407500212e-02,-3.643841568444766699e-01,0.000000000000000000e+00
2.393324061196105504e+03,2.085643976858383724e+02,1.479410379141999783e+03,0.000000000000000000e+00,5.647464409340147151e-02,-3.651287696032851637e-01,0.000000000000000000e+00
2.403337969401946793e+03,2.091291441267723883e+02,1.475759091445966988e+03,0.000000000000000000e+00,5.600981238348133606e-02,-3.658673427649009602e-01,0.000000000000000000e+00
2.413351877607788538e+03,2.096892422506071796e+02,1.472100418018317896e+03,0.000000000000000000e+00,5.554484848657113838e-02,-3.665998739352982483e-01,0.000000000000000000e+00
2.423365785813629827e+03,2.102446907354729149e+02,1.468434419278964924e+03,0.000000000000000000e+00,5.507975672088735036e-02,-3.673263607520956264e-01,0.000000000000000000e+00
2.433379694019471572e+03,2.107954883026817754e+02,1.464761155671443930e+03,0.000000000000000000e+00,5.461454127449695550e-02,-3.680468008844212102e-01,0.000000000000000000e+00
2.443393602225312861e+03,2.113416337154267239e+02,1.461080687662599530e+03,0.000000000000000000e+00,5.414920620899416753e-02,-3.687611920327673598e-01,0.000000000000000000e+00
2.453407510431154151e+03,2.118831257775166819e+02,1.457393075742272003e+03,0.000000000000000000e+00,5.368375546308188501e-02,-3.694695319288361368e-01,0.000000000000000000e+00
2.463421418636995895e+03,2.124199633321474892e+02,1.453698380422983519e+03,0.000000000000000000e+00,5.321819285605432215e-02,-3.701718183353765457e-01,0.000000000000000000e+00
2.473435326842837185e+03,2.129521452607080221e+02,1.449996662239629813e+03,0.000000000000000000e+00,5.275252209133294429e-02,-3.708680490460142254e-01,0.000000000000000000e+00
2.483449235048678474e+03,2.134796704816213264e+02,1.446287981749169603e+03,0.000000000000000000e+00,5.228674675956086759e-02,-3.715582218850703167e-01,0.000000000000000000e+00
2.493463143254520219e+03,2.140025379492169293e+02,1.442572399530318989e+03,0.000000000000000000e+00,5.182087034202833425e-02,-3.722423347073779976e-01,0.000000000000000000e+00
2.503477051460361508e+03,2.145207466526372286e+02,1.438849976183245417e+03,0.000000000000000000e+00,5.135489621368807822e-02,-3.729203853980878614e-01,0.000000000000000000e+00
2.513490959666202798e+03,2.150342956147741234e+02,1.435120772329264582e+03,0.000000000000000000e+00,5.088882764629597266e-02,-3.735923718724691311e-01,0.000000000000000000e+00
2.523504867872044542e+03,2.155431838912370779e+02,1.431384848610540075e+03,0.000000000000000000e+00,5.042266781120892383e-02,-3.742582920757036580e-01,0.000000000000000000e+00
2.533518776077885832e+03,2.160474105693491822e+02,1.427642265689783017e+03,0.000000000000000000e+00,4.995641978242486986e-02,-3.749181439826767548e-01,0.000000000000000000e+00
2.543532684283727122e+03,2.165469747671734240e+02,1.423893084249956019e+03,0.000000000000000000e+00,4.949008653933302526e-02,-3.755719255977605919e-01,0.000000000000000000e+00
2.553546592489568866e+03,2.170418756325667857e+02,1.420137364993978508e+03,0.000000000000000000e+00,4.902367096943181096e-02,-3.762196349545929852e-01,0.000000000000000000e+00
2.563560500695410155e+03,2.175321123422610867e+02,1.416375168644432506e+03,0.000000000000000000e+00,4.855717587101170130e-02,-3.768612701158528533e-01,0.000000000000000000e+00
2.573574408901251445e+03,2.180176841009711950e+02,1.412606555943273861e+03,0.000000000000000000e+00,4.809060395560944834e-02,-3.774968291730301795e-01,0.000000000000000000e+00
2.583588317107093189e+03,2.184985901405272841e+02,1.408831587651543487e+03,0.000000000000000000e+00,4.762395785069802046e-02,-3.781263102461945302e-01,0.000000000000000000e+00
2.593602225312934479e+03,2.189748297190342612e+02,1.405050324549081552e+03,0.000000000000000000e+00,4.715724010198144023e-02,-3.787497114837575229e-01,0.000000000000000000e+00
2.603616133518775769e+03,2.194464021200540742e+02,1.401262827434244173e+03,0.000000000000000000e+00,4.669045317579793852e-02,-3.793670310622334618e-01,0.000000000000000000e+00
2.613630041724617513e+03,2.199133066518120643e+02,1.397469157123621699e+03,0.000000000000000000e+00,4.622359946144928566e-02,-3.799782671859975869e-01,0.000000000000000000e+00
2.623643949930458803e+03,2.203755426464265383e+02,1.393669374451761996e+03,0.000000000000000000e+00,4.575668127347793518e-02,-3.805834180870408812e-01,0.000000000000000000e+00
2.633657858136300092e+03,2.208331094591613066e+02,1.389863540270891463e+03,0.000000000000000000e+00,4.528970085365537079e-02,-3.811824820247219359e-01,0.000000000000000000e+00
2.643671766342141837e+03,2.212860064676978595e+02,1.386051715450644451e+03,0.000000000000000000e+00,4.482266037333632741e-02,-3.817754572855198147e-01,0.000000000000000000e+00
2.653685674547983126e+03,2.217342330714312482e+02,1.382233960877789286e+03,0.000000000000000000e+00,4.435556193536479425e-02,-3.823623421827817004e-01,0.000000000000000000e+00
2.663699582753824416e+03,2.221777886907848938e+02,1.378410337455961553e+03,0.000000000000000000e+00,4.388840757616810362e-02,-3.829431350564709846e-01,0.000000000000000000e+00
2.673713490959666160e+03,2.226166727665465714e+02,1.374580906105396934e+03,0.000000000000000000e+00,4.342119926759010345e-02,-3.835178342729126943e-01,0.000000000000000000e+00
2.683727399165507450e+03,2.230508847592224697e+02,1.370745727762667684e+03,0.000000000000000000e+00,4.295393891888153043e-02,-3.840864382245398612e-01,0.000000000000000000e+00
2.693741307371348739e+03,2.234804241484112879e+02,1.366904863380422285e+03,0.000000000000000000e+00,4.248662837849580959e-02,-3.846489453296371708e-01,0.000000000000000000e+00
2.703755215577190484e+03,2.239052904321962387e+02,1.363058373927126013e+03,0.000000000000000000e+00,4.201926943584047280e-02,-3.852053540320847236e-01,0.000000000000000000e+00
2.713769123783031773e+03,2.243254831265546443e+02,1.359206320386805146e+03,0.000000000000000000e+00,4.155186382313375698e-02,-3.857556628011021282e-01,0.000000000000000000e+00
2.723783031988873518e+03,2.247410017647859775e+02,1.355348763758794121e+03,0.000000000000000000e+00,4.108441321692912762e-02,-3.862998701309897087e-01,0.000000000000000000e+00
2.733796940194714807e+03,2.251518458969552512e+02,1.351485765057484286e+03,0.000000000000000000e+00,4.061691923988059588e-02,-3.868379745408732084e-01,0.000000000000000000e+00
2.743810848400556097e+03,2.255580150893540576e+02,1.347617385312075612e+03,0.000000000000000000e+00,4.014938346233212774e-02,-3.873699745744459411e-01,0.000000000000000000e+00
2.753824756606397841e+03,2.259595089239773813e+02,1.343743685566330896e+03,0.000000000000000000e+00,3.968180740378274285e-02,-3.878958687997113297e-01,0.000000000000000000e+00
2.763838664812239131e+03,2.263563269980152199e+02,1.339864726878333840e+03,0.000000000000000000e+00,3.921419253449087705e-02,-3.884156558087275002e-01,0.000000000000000000e+00
2.773852573018080420e+03,2.267484689233601216e+02,1.335980570320246670e+03,0.000000000000000000e+00,3.874654027683261531e-02,-3.889293342173508194e-01,0.000000000000000000e+00
2.783866481223922165e+03,2.271359343261284209e+02,1.332091276978073211e+03,0.000000000000000000e+00,3.827885200684284089e-02,-3.894369026649816545e-01,0.000000000000000000e+00
2.793880389429763454e+03,2.275187228461968516e+02,1.328196907951423327e+03,0.000000000000000000e+00,3.781112905553177250e-02,-3.899383598143093543e-01,0.000000000000000000e+00
2.803894297635604744e+03,2.278968341367521759e+02,1.324297524353280096e+03,0.000000000000000000e+00,3.734337271028096567e-02,-3.904337043510591188e-01,0.000000000000000000e+00
2.813908205841446488e+03,2.282702678638549685e+02,1.320393187309769701e+03,0.000000000000000000e+00,3.687558421607048387e-02,-3.909229349837390899e-01,0.000000000000000000e+00
2.823922114047287778e+03,2.286390237060156494e+02,1.316483957959932241e+03,0.000000000000000000e+00,3.640776477680934126e-02,-3.914060504433903853e-01,0.000000000000000000e+00
2.833936022253129067e+03,2.290031013537837623e+02,1.312569897455498449e+03,0.000000000000000000e+00,3.593991555659000608e-02,-3.918830494833372424e-01,0.000000000000000000e+00
2.843949930458970812e+03,2.293625005093496441e+02,1.308651066960665048e+03,0.000000000000000000e+00,3.547203768084399716e-02,-3.923539308789379398e-01,0.000000000000000000e+00
2.853963838664812101e+03,2.297172208861580884e+02,1.304727527651875789e+03,0.000000000000000000e+00,3.500413223752960046e-02,-3.928186934273388831e-01,0.000000000000000000e+00
2.863977746870653391e+03,2.300672622085334069e+02,1.300799340717602263e+03,0.000000000000000000e+00,3.453620027828268463e-02,-3.932773359472290786e-01,0.000000000000000000e+00
2.873991655076495135e+03,2.304126242113162277e+02,1.296866567358129942e+03,0.000000000000000000e+00,3.406824281950008443e-02,-3.937298572785968842e-01,0.000000000000000000e+00
2.884005563282336425e+03,2.307533066395112371e+02,1.292929268785343766e+03,0.000000000000000000e+00,3.360026084339410440e-02,-3.941762562824885907e-01,0.000000000000000000e+00
2.894019471488177714e+03,2.310893092479451525e+02,1.288987506222518959e+03,0.000000000000000000e+00,3.313225529907696393e-02,-3.946165318407688916e-01,0.000000000000000000e+00
2.904033379694019459e+03,2.314206318009359507e+02,1.285041340904111394e+03,0.000000000000000000e+00,3.266422710358342363e-02,-3.950506828558833505e-01,0.000000000000000000e+00
2.914047287899860748e+03,2.317472740719717592e+02,1.281090834075552493e+03,0.000000000000000000e+00,3.219617714283241200e-02,-3.954787082506221463e-01,0.000000000000000000e+00
2.924061196105702038e+03,2.320692358434001221e+02,1.277136046993046193e+03,0.000000000000000000e+00,3.172810627253102450e-02,-3.959006069678870365e-01,0.000000000000000000e+00
2.934075104311543782e+03,2.323865169061254221e+02,1.273177040923367485e+03,0.000000000000000000e+00,3.126001531922167204e-02,-3.963163779704606537e-01,0.000000000000000000e+00
2.944089012517385072e+03,2.326991170593176435e+02,1.269213877143662785e+03,0.000000000000000000e+00,3.079190508110708421e-02,-3.967260202407767999e-01,0.000000000000000000e+00
2.954102920723226362e+03,2.330070361101287233e+02,1.265246616941254842e+03,0.000000000000000000e+00,3.032377632893677039e-02,-3.971295327806940723e-01,0.000000000000000000e+00
2.964116828929068106e+03,2.333102738734180832e+02,1.261275321613447886e+03,0.000000000000000000e+00,2.985562980688723569e-02,-3.975269146112720420e-01,0.000000000000000000e+00
2.974130737134909396e+03,2.336088301714869431e+02,1.257300052467335263e+03,0.000000000000000000e+00,2.938746623337511882e-02,-3.979181647725490989e-01,0.000000000000000000e+00
2.984144645340750685e+03,2.339027048338207067e+02,1.253320870819609809e+03,0.000000000000000000e+00,2.891928630186207591e-02,-3.983032823233237374e-01,0.000000000000000000e+00
2.994158553546592429e+03,2.341918976968393338e+02,1.249337837996376493e+03,0.000000000000000000e+00,2.845109068171179298e-02,-3.986822663409377854e-01,0.000000000000000000e+00
3.004172461752433719e+03,2.344764086036564379e+02,1.245351015332967108e+03,0.000000000000000000e+00,2.798288001885368761e-02,-3.990551159210613541e-01,0.000000000000000000e+00
3.014186369958275009e+03,2.347562374038449775e+02,1.241360464173756554e+03,0.000000000000000000e+00,2.751465493658558290e-02,-3.994218301774823954e-01,0.000000000000000000e+00
3.024200278164116753e+03,2.350313839532108204e+02,1.237366245871981846e+03,0.000000000000000000e+00,2.704641603625918336e-02,-3.997824082418975911e-01,0.000000000000000000e+00
3.034214186369958043e+03,2.353018481135734419e+02,1.233368421789562717e+03,0.000000000000000000e+00,2.657816389807111934e-02,-4.001368492637066288e-01,0.000000000000000000e+00
3.044228094575799332e+03,2.355676297525541258e+02,1.229367053296925633e+03,0.000000000000000000e+00,2.610989908158669812e-02,-4.004851524098079762e-01,0.000000000000000000e+00
3.054242002781641077e+03,2.358287287433699930e+02,1.225362201772827575e+03,0.000000000000000000e+00,2.564162212659603854e-02,-4.008273168644001516e-01,0.000000000000000000e+00
3.064255910987482366e+03,2.360851449646359583e+02,1.221353928604183693e+03,0.000000000000000000e+00,2.517333355359034977e-02,-4.011633418287822161e-01,0.000000000000000000e+00
3.074269819193324111e+03,2.363368783001718612e+02,1.217342295185895864e+03,0.000000000000000000e+00,2.470503386455194864e-02,-4.014932265211605955e-01,0.000000000000000000e+00
3.084283727399165400e+03,2.365839286388174116e+02,1.213327362920684436e+03,0.000000000000000000e+00,2.423672354338499146e-02,-4.018169701764556234e-01,0.000000000000000000e+00
3.094297635605006690e+03,2.368262958742512296e+02,1.209309193218919745e+03,0.000000000000000000e+00,2.376840305668463660e-02,-4.021345720461141915e-01,0.000000000000000000e+00
3.104311543810848434e+03,2.370639799048180976e+02,1.205287847498458405e+03,0.000000000000000000e+00,2.330007285418659799e-02,-4.024460313979227322e-01,0.000000000000000000e+00
3.114325452016689724e+03,2.372969806333599649e+02,1.201263387184479370e+03,0.000000000000000000e+00,2.283173336945040072e-02,-4.027513475158245870e-01,0.000000000000000000e+00
3.124339360222531013e+03,2.375252979670544562e+02,1.197235873709320913e+03,0.000000000000000000e+00,2.236338502026415098e-02,-4.030505196997394290e-01,0.000000000000000000e+00
3.134353268428372758e+03,2.377489318172571018e+02,1.193205368512323503e+03,0.000000000000000000e+00,2.189502820935345859e-02,-4.033435472653871257e-01,0.000000000000000000e+00
3.144367176634214047e+03,2.379678820993506463e+02,1.189171933039669511e+03,0.000000000000000000e+00,2.142666332474104859e-02,-4.036304295441120460e-01,0.000000000000000000e+00
3.154381084840055337e+03,2.381821487325980513e+02,1.185135628744228370e+03,0.000000000000000000e+00,2.095829074034262496e-02,-4.039111658827134188e-01,0.000000000000000000e+00
3.164394993045897081e+03,2.383917316400014670e+02,1.181096517085401274e+03,0.000000000000000000e+00,2.048991081643114498e-02,-4.041857556432769671e-01,0.000000000000000000e+00
3.174408901251738371e+03,2.385966307481657793e+02,1.177054659528968614e+03,0.000000000000000000e+00,2.002152390011553706e-02,-4.044541982030097627e-01,0.000000000000000000e+00
3.184422809457579660e+03,2.387968459871669609e+02,1.173010117546938318e+03,0.000000000000000000e+00,1.955313032586198860e-02,-4.047164929540789102e-01,0.000000000000000000e+00
3.194436717663421405e+03,2.389923772904255657e+02,1.168962952617397605e+03,0.000000000000000000e+00,1.908473041582765470e-02,-4.049726393034517313e-01,0.000000000000000000e+00
